ApplNo	ProductNo	Form	Strength	ReferenceDrug	DrugName	ActiveIngredient	ReferenceStandard
017007	008	INJECTABLE; INJECTION	10 UNITS/ML	0	HEPARIN LOCK FLUSH	HEPARIN SODIUM	
017007	009	INJECTABLE; INJECTION	100 UNITS/ML	0	HEPARIN LOCK FLUSH	HEPARIN SODIUM	
017007	010	INJECTABLE;INJECTION	5,000 UNITS/0.5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	HEPARIN SODIUM	HEPARIN SODIUM	0
017010	001	CREAM;TOPICAL	0.05% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	DESONIDE	DESONIDE	0
017011	001	SUSPENSION/DROPS;OPHTHALMIC	1%	1	PRED FORTE	PREDNISOLONE ACETATE	1
017013	001	INJECTABLE;INJECTION	20GM/100ML	0	SODIUM CHLORIDE	SODIUM CHLORIDE	0
017015	001	INJECTABLE;INJECTION	2MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PAVULON	PANCURONIUM BROMIDE	0
017015	002	INJECTABLE;INJECTION	1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PAVULON	PANCURONIUM BROMIDE	0
017016	004	INJECTABLE;INJECTION	20,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017016	006	INJECTABLE;INJECTION	5,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017016	007	INJECTABLE;INJECTION	10,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017016	009	INJECTABLE;INJECTION	2,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017016	010	INJECTABLE;INJECTION	15,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017016	011	INJECTABLE;INJECTION	2,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017020	001	TABLET;ORAL	2MG	0	PANWARFIN	WARFARIN SODIUM	0
017020	002	TABLET;ORAL	2.5MG	0	PANWARFIN	WARFARIN SODIUM	0
017020	003	TABLET;ORAL	5MG	0	PANWARFIN	WARFARIN SODIUM	0
017020	004	TABLET;ORAL	7.5MG	0	PANWARFIN	WARFARIN SODIUM	0
017020	005	TABLET;ORAL	10MG	0	PANWARFIN	WARFARIN SODIUM	0
017029	001	INJECTABLE;INJECTION	1,000 UNITS/ML	1	HEPARIN SODIUM	HEPARIN SODIUM	1
017029	002	INJECTABLE;INJECTION	5,000 UNITS/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017029	003	INJECTABLE;INJECTION	10,000 UNITS/ML	1	HEPARIN SODIUM	HEPARIN SODIUM	1
017029	004	INJECTABLE;INJECTION	20,000 UNITS/ML	1	HEPARIN SODIUM	HEPARIN SODIUM	1
017029	010	INJECTABLE;INJECTION	1,000 UNITS/ML	1	HEPARIN SODIUM PRESERVATIVE FREE	HEPARIN SODIUM	1
017029	013	INJECTABLE;INJECTION	1,000 UNITS/ML	1	HEPARIN SODIUM IN PLASTIC CONTAINER	HEPARIN SODIUM	1
017029	014	INJECTABLE;INJECTION	5,000 UNITS/ML	1	HEPARIN SODIUM IN PLASTIC CONTAINER	HEPARIN SODIUM	1
017029	015	INJECTABLE;INJECTION	10,000 UNITS/ML	1	HEPARIN SODIUM IN PLASTIC CONTAINER	HEPARIN SODIUM	1
017029	016	INJECTABLE;INJECTION	20,000 UNITS/ML	1	HEPARIN SODIUM IN PLASTIC CONTAINER	HEPARIN SODIUM	1
017029	019	INJECTABLE;INJECTION	10,000 UNITS/ML	1	HEPARIN SODIUM PRESERVATIVE FREE	HEPARIN SODIUM	1
017029	020	INJECTABLE;INJECTION	10,000 UNITS/ML	1	HEPARIN SODIUM	HEPARIN SODIUM	1
017029	021	INJECTABLE;INJECTION	40 UNITS/ML	1	HEPARIN SODIUM 20,000 UNITS IN DEXTROSE 5%	HEPARIN SODIUM	0
017029	022	INJECTABLE;INJECTION	50 UNITS/ML	1	HEPARIN SODIUM 25,000 UNITS IN DEXTROSE 5%	HEPARIN SODIUM	1
017029	023	INJECTABLE;INJECTION	100 UNITS/ML	1	HEPARIN SODIUM 25,000 UNITS IN DEXTROSE 5%	HEPARIN SODIUM	1
017029	024	INJECTABLE;INJECTION	50 UNITS/ML	1	HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.45%	HEPARIN SODIUM	1
017029	025	INJECTABLE;INJECTION	100 UNITS/ML	1	HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.45%	HEPARIN SODIUM	1
017031	001	TABLET;ORAL	0.075MG	1	OPILL	NORGESTREL	1
017036	001	INJECTABLE;INJECTION	1,000 UNITS/ML	0	SODIUM HEPARIN	HEPARIN SODIUM	0
017037	001	INJECTABLE;INJECTION	1,000 UNITS/ML	1	HEPARIN SODIUM	HEPARIN SODIUM	1
017037	002	INJECTABLE;INJECTION	5,000 UNITS/ML	1	HEPARIN SODIUM	HEPARIN SODIUM	1
017037	003	INJECTABLE;INJECTION	10,000 UNITS/ML	1	HEPARIN SODIUM	HEPARIN SODIUM	1
017037	013	INJECTABLE;INJECTION	5,000 UNITS/0.5ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017038	001	INJECTABLE;INJECTION	20GM/100ML	0	SODIUM CHLORIDE	SODIUM CHLORIDE	0
017042	001	INJECTABLE;INTRAVENOUS	2mCi/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	FLUORINE F-18	SODIUM FLUORIDE F-18	0
017045	001	INJECTABLE;INJECTION	N/A	0	RENOTEC	TECHNETIUM TC-99M FERPENTETATE KIT	0
017047	001	INJECTABLE;INJECTION	85-550uCi/ML	0	SETHOTOPE	SELENOMETHIONINE SE-75	0
017048	001	INJECTABLE;INJECTION	0.25MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PEPTAVLON	PENTAGASTRIN	0
017054	001	INJECTABLE;INJECTION	5,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017054	002	INJECTABLE;INJECTION	10,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017055	001	INJECTABLE;INJECTION	5,000 UNITS/VIAL	0	A.P.L.	GONADOTROPIN, CHORIONIC	0
017055	002	INJECTABLE;INJECTION	10,000 UNITS/VIAL	0	A.P.L.	GONADOTROPIN, CHORIONIC	0
017055	003	INJECTABLE;INJECTION	20,000 UNITS/VIAL	0	A.P.L.	GONADOTROPIN, CHORIONIC	0
017057	001	Solution; Intravesical, Ureteral	43%	0	CYSTO-CONRAY	IOTHALAMATE MEGLUMINE	
017057	002	SOLUTION;INTRAVESICAL	17.2%	0	CYSTO-CONRAY II	IOTHALAMATE MEGLUMINE	0
017058	001	TABLET, FOR SUSPENSION;ORAL	40MG	1	METHADONE HYDROCHLORIDE	METHADONE HYDROCHLORIDE	1
017059	001	SOLUTION;INJECTION, ORAL	N/A	0	TECHNECOLL	TECHNETIUM TC-99M SULFUR COLLOID KIT	0
017060	001	TABLET;ORAL-28	0.35MG	1	NOR-QD	NORETHINDRONE	1
017063	001	SOLUTION;ORAL	100GM/220ML	0	ISMOTIC	ISOSORBIDE	0
017064	001	INJECTABLE; INJECTION	100 UNITS/ML	0	HEPARIN LOCK FLUSH	HEPARIN SODIUM	
017064	002	INJECTABLE;INJECTION	1,000 UNITS/ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017064	003	INJECTABLE;INJECTION	5,000 UNITS/ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017064	004	INJECTABLE;INJECTION	10,000 UNITS/ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017064	005	INJECTABLE;INJECTION	20,000 UNITS/ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017064	006	INJECTABLE;INJECTION	40,000 UNITS/ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017064	015	INJECTABLE;INJECTION	2,500 UNITS/ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017064	016	INJECTABLE;INJECTION	3,000 UNITS/ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017064	017	INJECTABLE;INJECTION	4,000 UNITS/ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017064	018	INJECTABLE;INJECTION	6,000 UNITS/ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017064	019	INJECTABLE;INJECTION	7,500 UNITS/ML	0	HEPARIN SODIUM	HEPARIN SODIUM	0
017067	001	INJECTABLE;INJECTION	5,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017067	002	INJECTABLE;INJECTION	10,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017067	003	INJECTABLE;INJECTION	20,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017067	004	INJECTABLE;INJECTION	15,000 UNITS/VIAL	0	CHORIONIC GONADOTROPIN	GONADOTROPIN, CHORIONIC	0
017078	001	CAPSULE, EXTENDED RELEASE;ORAL	5MG	1	DEXEDRINE SPANSULE	DEXTROAMPHETAMINE SULFATE	0
017078	002	CAPSULE, EXTENDED RELEASE;ORAL	10MG	1	DEXEDRINE SPANSULE	DEXTROAMPHETAMINE SULFATE	0
017078	003	CAPSULE, EXTENDED RELEASE;ORAL	15MG	1	DEXEDRINE SPANSULE	DEXTROAMPHETAMINE SULFATE	1
017084	001	INJECTABLE;INJECTION	5mCi/ML	0	PHOSPHOCOL P32	CHROMIC PHOSPHATE P-32	0
017087	001	LIQUID;INHALATION	99.9% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	ETHRANE	ENFLURANE	0
017090	001	CAPSULE;ORAL	EQ 75MG HYDROCHLORIDE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TOFRANIL-PM	IMIPRAMINE PAMOATE	0
017090	002	CAPSULE;ORAL	EQ 150MG HYDROCHLORIDE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TOFRANIL-PM	IMIPRAMINE PAMOATE	0
017090	003	CAPSULE;ORAL	EQ 125MG HYDROCHLORIDE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TOFRANIL-PM	IMIPRAMINE PAMOATE	0
017090	004	CAPSULE;ORAL	EQ 100MG HYDROCHLORIDE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TOFRANIL-PM	IMIPRAMINE PAMOATE	0
017098	001	INJECTABLE;INJECTION	100uCi/ML	0	SELENOMETHIONINE SE 75	SELENOMETHIONINE SE-75	0
017100	001	SUSPENSION/DROPS;OPHTHALMIC	0.12%	1	PRED MILD	PREDNISOLONE ACETATE	1
017105	001	CAPSULE;ORAL	3.75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRANXENE	CLORAZEPATE DIPOTASSIUM	0
017105	002	CAPSULE;ORAL	7.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRANXENE	CLORAZEPATE DIPOTASSIUM	0
017105	003	CAPSULE;ORAL	15MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRANXENE	CLORAZEPATE DIPOTASSIUM	0
017105	004	TABLET;ORAL	22.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRANXENE SD	CLORAZEPATE DIPOTASSIUM	0
017105	005	TABLET;ORAL	11.25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRANXENE SD	CLORAZEPATE DIPOTASSIUM	0
017105	006	TABLET;ORAL	3.75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRANXENE	CLORAZEPATE DIPOTASSIUM	0
017105	007	TABLET;ORAL	7.5MG	1	TRANXENE	CLORAZEPATE DIPOTASSIUM	0
017105	008	TABLET;ORAL	15MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	TRANXENE	CLORAZEPATE DIPOTASSIUM	0
017106	001	SOLUTION;INTRAMUSCULAR	EQ 2MG SULFATE/0.7ML	1	ATROPEN	ATROPINE	0
017106	002	SOLUTION;INTRAMUSCULAR	EQ 1MG SULFATE/0.7ML	1	ATROPEN	ATROPINE	0
017106	003	SOLUTION;INTRAMUSCULAR	EQ 0.5MG SULFATE/0.7ML	1	ATROPEN	ATROPINE	0
017106	004	SOLUTION;INTRAMUSCULAR	EQ 0.25MG SULFATE/0.3ML	1	ATROPEN	ATROPINE	0
017108	001	TABLET, DISPERSIBLE;ORAL	2.5MG	0	WESTADONE	METHADONE HYDROCHLORIDE	0
017108	002	TABLET, EFFERVESCENT;ORAL	5MG	0	WESTADONE	METHADONE HYDROCHLORIDE	0
017108	003	TABLET, EFFERVESCENT;ORAL	10MG	0	WESTADONE	METHADONE HYDROCHLORIDE	0
017108	004	TABLET, EFFERVESCENT;ORAL	40MG	0	WESTADONE	METHADONE HYDROCHLORIDE	0
017109	001	TABLET;ORAL	20MG	0	PREDNISONE	PREDNISONE	0
017111	001	CAPSULE;ORAL	5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MOBAN	MOLINDONE HYDROCHLORIDE	0
017111	002	CAPSULE;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MOBAN	MOLINDONE HYDROCHLORIDE	0
017111	003	CAPSULE;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MOBAN	MOLINDONE HYDROCHLORIDE	0
017111	004	TABLET;ORAL	5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MOBAN	MOLINDONE HYDROCHLORIDE	0
017111	005	TABLET;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MOBAN	MOLINDONE HYDROCHLORIDE	0
017111	006	TABLET;ORAL	25MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MOBAN	MOLINDONE HYDROCHLORIDE	0
017111	007	TABLET;ORAL	50MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MOBAN	MOLINDONE HYDROCHLORIDE	0
017111	008	TABLET;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	MOBAN	MOLINDONE HYDROCHLORIDE	0
017116	002	CONCENTRATE;ORAL	10MG/ML	1	METHADOSE	METHADONE HYDROCHLORIDE	1
017118	001	SYRUP; ORAL	50MG/5ML	0	SYMMETREL	AMANTADINE HYDROCHLORIDE	
017122	001	TABLET;ORAL	325MG;50MG	0	DARVOCET-N 50	ACETAMINOPHEN; PROPOXYPHENE NAPSYLATE	0
017122	002	TABLET;ORAL	650MG;100MG	0	DARVOCET-N 100	ACETAMINOPHEN; PROPOXYPHENE NAPSYLATE	0
017129	001	TABLET;ORAL	750MG	0	CHOLEBRINE	IOCETAMIC ACID	0
017243	002	SOLUTION;INTRAVENOUS	0.25-3 CI/GENERATOR	0	ULTRA-TECHNEKOW V4	TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR	0
017243	003	SOLUTION;INTRAVENOUS	1-19 CI/GENERATOR	1	ULTRA-TECHNEKOW V4	TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR	1
017247	001	TABLET;ORAL	1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	SANOREX	MAZINDOL	0
017247	002	TABLET;ORAL	2MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	SANOREX	MAZINDOL	0
017255	001	INJECTABLE;INJECTION	N/A	0	MPI DTPA KIT - CHELATE	TECHNETIUM TC-99M PENTETATE KIT	0
017256	001	INJECTABLE;INJECTION	1.3-1.7 CI/AMP	0	XENON XE 133	XENON XE-133	0
017256	002	GAS;INHALATION	1 CI/AMP	0	XENON XE 133	XENON XE-133	0
017257	001	INJECTABLE;INJECTION	250uCi/ML	0	SELENOMETHIONINE SE 75	SELENOMETHIONINE SE-75	0
017264	002	INJECTABLE;INJECTION	N/A	0	TECHNETIUM TC-99M PENTETATE KIT	TECHNETIUM TC-99M PENTETATE KIT	0
017269	001	INJECTABLE;INJECTION	0.6-1.4mCi/ML	0	CHLORMERODRIN HG 197	CHLORMERODRIN HG-197	0
017279	001	INJECTABLE;INJECTION	250-300uCi/ML	0	GLOFIL-125	IOTHALAMATE SODIUM I-125	0
017283	001	INJECTABLE;INJECTION	6.3mCi/ML	0	XENON XE 133	XENON XE-133	0
017284	001	GAS;INHALATION	10mCi/VIAL	0	XENON XE 133	XENON XE-133	0
017284	002	GAS;INHALATION	20mCi/VIAL	0	XENON XE 133	XENON XE-133	0
017315	001	SOLUTION;ORAL	50mCi/ML	0	SODIUM IODIDE I 131	SODIUM IODIDE I-131	0
017316	001	CAPSULE;ORAL	50uCi	0	SODIUM IODIDE I 131	SODIUM IODIDE I-131	0
017316	002	CAPSULE;ORAL	100uCi	0	SODIUM IODIDE I 131	SODIUM IODIDE I-131	0
017321	001	SOLUTION;INJECTION, ORAL	12mCi/ML	0	SODIUM PERTECHNETATE TC 99M	TECHNETIUM TC-99M SODIUM PERTECHNETATE	0
017321	002	SOLUTION;INJECTION, ORAL	24mCi/ML	0	SODIUM PERTECHNETATE TC 99M	TECHNETIUM TC-99M SODIUM PERTECHNETATE	0
017321	003	SOLUTION;INJECTION, ORAL	48mCi/ML	0	SODIUM PERTECHNETATE TC 99M	TECHNETIUM TC-99M SODIUM PERTECHNETATE	0
017339	001	SOLUTION;INJECTION, ORAL	0.22-2.22 CI/GENERATOR	0	MINITEC	TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR	0
017340	001	CREAM;TOPICAL	0.1%	1	RETIN-A	TRETINOIN	1
017352	001	CAPSULE;ORAL	30MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	FASTIN	PHENTERMINE HYDROCHLORIDE	0
017354	001	TABLET;ORAL-28	0.02MG;1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	LOESTRIN FE 1/20	ETHINYL ESTRADIOL; NORETHINDRONE ACETATE	0
017355	001	TABLET;ORAL-21	0.03MG;1.5MG	1	LOESTRIN FE 1.5/30	ETHINYL ESTRADIOL; NORETHINDRONE ACETATE	0
017362	002	INJECTABLE;INJECTION	50MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PROGESTERONE	PROGESTERONE	0
017364	001	TABLET;ORAL	5MG	0	AQUATENSEN	METHYCLOTHIAZIDE	0
017371	001	TABLET;ORAL	250MG	0	PRONESTYL	PROCAINAMIDE HYDROCHLORIDE	0
017371	002	TABLET;ORAL	375MG	0	PRONESTYL	PROCAINAMIDE HYDROCHLORIDE	0
017371	003	TABLET;ORAL	500MG	0	PRONESTYL	PROCAINAMIDE HYDROCHLORIDE	0
017373	001	GEL;TOPICAL	0.05% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	FLUOCINONIDE	FLUOCINONIDE	0
017376	001	TABLET;ORAL	400MG;80MG	0	SEPTRA	SULFAMETHOXAZOLE; TRIMETHOPRIM	0
017376	002	TABLET;ORAL	800MG;160MG	0	SEPTRA DS	SULFAMETHOXAZOLE; TRIMETHOPRIM	0
017377	001	TABLET;ORAL	400MG;80MG	1	BACTRIM	SULFAMETHOXAZOLE; TRIMETHOPRIM	0
017377	002	TABLET;ORAL	800MG;160MG	1	BACTRIM DS	SULFAMETHOXAZOLE; TRIMETHOPRIM	1
017378	001	INJECTABLE;INJECTION	30MG/100ML;37MG/100ML;368MG/100ML;526MG/100ML;502MG/100ML	1	PLASMA-LYTE 148 IN WATER IN PLASTIC CONTAINER	MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE	1
017378	002	INJECTABLE;INJECTION	30MG/100ML;37MG/100ML;368MG/100ML;526MG/100ML;502MG/100ML	1	PLASMA-LYTE A IN PLASTIC CONTAINER	MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE	1
017381	001	CREAM;TOPICAL	1%	1	SILVADENE	SILVER SULFADIAZINE	1
017385	001	INJECTABLE;INJECTION	5GM/100ML;32MG/100ML;128MG/100ML;234MG/100ML	0	PLASMA-LYTE 56 AND DEXTROSE 5% IN PLASTIC CONTAINER	DEXTROSE; MAGNESIUM ACETATE TETRAHYDRATE; POTASSIUM ACETATE; SODIUM CHLORIDE	0
017386	001	TABLET;ORAL	2.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ZAROXOLYN	METOLAZONE	0
017386	002	TABLET;ORAL	5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ZAROXOLYN	METOLAZONE	0
017386	003	TABLET;ORAL	10MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ZAROXOLYN	METOLAZONE	0
017390	001	INJECTABLE;INJECTION	37MG/100ML;5GM/100ML;30MG/100ML;119MG/100ML;161MG/100ML;94MG/100ML;138MG/100ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PLASMA-LYTE M AND DEXTROSE 5% IN PLASTIC CONTAINER	CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM LACTATE	0
017391	001	INJECTABLE;INJECTION	EQ 100MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	IMURAN	AZATHIOPRINE SODIUM	0
017395	001	INJECTABLE;INJECTION	40MG/ML	0	INTROPIN	DOPAMINE HYDROCHLORIDE	0
017395	002	INJECTABLE;INJECTION	80MG/ML	0	INTROPIN	DOPAMINE HYDROCHLORIDE	0
017395	003	INJECTABLE;INJECTION	160MG/ML	0	INTROPIN	DOPAMINE HYDROCHLORIDE	0
017398	001	INJECTABLE;INJECTION	5MG/ML	0	REGONOL	PYRIDOSTIGMINE BROMIDE	0
017406	001	N/A;N/A	N/A;N/A;N/A	0	DICOPAC KIT	CYANOCOBALAMIN; CYANOCOBALAMIN CO-57; CYANOCOBALAMIN CO-58	0
017407	001	TABLET;ORAL	0.1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CATAPRES	CLONIDINE HYDROCHLORIDE	0
017407	002	TABLET;ORAL	0.2MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CATAPRES	CLONIDINE HYDROCHLORIDE	0
017407	003	TABLET;ORAL	0.3MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CATAPRES	CLONIDINE HYDROCHLORIDE	0
017411	001	EMULSION;TOPICAL	3%	0	HEXA-GERM	HEXACHLOROPHENE	0
017412	001	SOLUTION;TOPICAL	1%	0	GERMA-MEDICA	HEXACHLOROPHENE	0
017412	002	SOLUTION;TOPICAL	0.25%	0	GERMA-MEDICA "MG"	HEXACHLOROPHENE	0
017413	001	SPONGE;TOPICAL	330MG	0	SCRUBTEAM SURGICAL SPONGEBRUSH	HEXACHLOROPHENE	0
017421	002	SOLUTION;TOPICAL	0.25%	0	DIAL	HEXACHLOROPHENE	0
017422	001	INJECTABLE;INJECTION	100MG/VIAL	1	BICNU	CARMUSTINE	1
017425	001	CAPSULE;ORAL	50MG	0	PROGLYCEM	DIAZOXIDE	0
017425	002	CAPSULE;ORAL	100MG	0	PROGLYCEM	DIAZOXIDE	0
017426	001	OINTMENT;TOPICAL	0.05%	1	DESONIDE	DESONIDE	1
017427	001	SOLUTION;IRRIGATION	900MG/100ML	0	SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	SODIUM CHLORIDE	0
017428	001	LIQUID;IRRIGATION	100%	1	STERILE WATER	STERILE WATER FOR IRRIGATION	0
017430	001	SUSPENSION;ORAL	250MG/5ML	0	NEGGRAM	NALIDIXIC ACID	0
017431	001	INSERT, EXTENDED RELEASE;OPHTHALMIC	5MG	0	OCUSERT PILO-20	PILOCARPINE	0
017433	001	SPONGE;TOPICAL	480MG	1	PRE-OP	HEXACHLOROPHENE	1
017433	002	SPONGE;TOPICAL	480MG	1	PRE-OP II	HEXACHLOROPHENE	0
017434	001	INJECTABLE;INJECTION	EQ 5MG BASE/ML	0	PROSTIN F2 ALPHA	DINOPROST TROMETHAMINE	0
017438	001	INJECTABLE;INJECTION	36.8MG/100ML;30.5MG/100ML;74.6MG/100ML;640MG/100ML;496MG/100ML;89.6MG/100ML	0	PLASMA-LYTE R IN PLASTIC CONTAINER	CALCIUM CHLORIDE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM LACTATE	0
017439	001	INJECTABLE;INJECTION	125MG/ML	0	HYDROXYPROGESTERONE CAPROATE	HYDROXYPROGESTERONE CAPROATE	0
017439	002	INJECTABLE;INJECTION	250MG/ML	0	HYDROXYPROGESTERONE CAPROATE	HYDROXYPROGESTERONE CAPROATE	0
017441	001	INJECTABLE;INJECTION	EQ 100MG IRON/2ML (EQ 50MG IRON/ML)	1	INFED	IRON DEXTRAN	1
017442	001	CAPSULE;ORAL	EQ 5MG BASE	1	MINIPRESS	PRAZOSIN HYDROCHLORIDE	0
017442	002	CAPSULE;ORAL	EQ 1MG BASE	1	MINIPRESS	PRAZOSIN HYDROCHLORIDE	0
017442	003	CAPSULE;ORAL	EQ 2MG BASE	1	MINIPRESS	PRAZOSIN HYDROCHLORIDE	1
017443	001	CAPSULE;ORAL	25MG	1	DANTRIUM	DANTROLENE SODIUM	0
017443	002	CAPSULE;ORAL	100MG	1	DANTRIUM	DANTROLENE SODIUM	1
017443	003	CAPSULE;ORAL	50MG	1	DANTRIUM	DANTROLENE SODIUM	0
017446	001	SPONGE;TOPICAL	3%	0	PHISO-SCRUB	HEXACHLOROPHENE	0
017447	001	CAPSULE;ORAL	EQ 100MG BASE	1	NORPACE	DISOPYRAMIDE PHOSPHATE	0
017447	002	CAPSULE;ORAL	EQ 150MG BASE	1	NORPACE	DISOPYRAMIDE PHOSPHATE	1
017450	002	CREAM;VAGINAL	2%	1	MONISTAT 7	MICONAZOLE NITRATE	1
017451	001	INJECTABLE;INJECTION	5GM/100ML;30MG/100ML;37MG/100ML;368MG/100ML;526MG/100ML;502MG/100ML	1	PLASMA-LYTE 148 AND DEXTROSE 5% IN PLASTIC CONTAINER	DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE	0
017452	001	SPONGE;TOPICAL	450MG	0	E-Z SCRUB	HEXACHLOROPHENE	0
017453	001	SUSPENSION;ORAL	50MG/ML	1	PROGLYCEM	DIAZOXIDE	1
017454	001	INJECTABLE;INJECTION	N/A	0	OSTEOSCAN	TECHNETIUM TC-99M ETIDRONATE KIT	0
017456	001	SOLUTION;INJECTION, ORAL	4mCi/ML	0	TECHNETIUM TC 99M SULFUR COLLOID	TECHNETIUM TC-99M SULFUR COLLOID	0
