audit_id,year,application_number,application_kind,drug_brand,drug_generic,openfda_holder,payload_decision_date,payload_class_code,payload_class_description,payload_review_priority,tracked_in,tracked_row_id,tracked_table_date,tracked_table_class,tracked_table_priority,date_agreement,class_agreement,priority_agreement,matched_via,verdict,review_flag,source_url_drugsatfda,source_query_url
F1981-055,1981,NDA018440,NDA,M.V.C. 9+3,ASCORBIC ACID 10MG/ML; BIOTIN 0.006MG/ML; CYANOCOBALAMIN 0.5MCG/ML; DEXPANTHENOL 1.5MG/ML; ERGOCALCIFEROL 20 IU/ML; FOLIC ACID 0.04MG/ML; NIACINAMIDE 4MG/ML; PYRIDOXINE HYDROCHLORIDE 0.4MG/ML; RIBOFLAVIN 5'-PHOSPHATE SODIUM 0.36MG/ML; THIAMINE HYDROCHLORIDE 0.3MG/ML; VITAMIN A 330 UNITS/ML; VITAMIN E 1 IU/ML,ABRAXIS PHARM,1981-11-06,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018440,1981-11-06,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018440,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-056,1981,NDA018498,NDA,CYCLOCORT,AMCINONIDE 0.1% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,ASTELLAS,1981-11-13,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018498,1981-11-13,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018498,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-057,1981,NDA018017,NDA,BLOCADREN,TIMOLOL MALEATE 5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,MERCK,1981-11-25,TYPE 3,Type 3 - New Dosage Form,PRIORITY,fda_original_non_nme_decisions.csv,O-NDA018017,1981-11-25,TYPE 3,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018017,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-058,1981,NDA050555,NDA,TOBREX,TOBRAMYCIN,NOVARTIS,1981-11-25,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA050555,1981-11-25,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050555,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-059,1981,NDA018571,NDA,BRETHINE,TERBUTALINE SULFATE 1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,PHARMACARE,1981-11-30,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018571,1981-11-30,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018571,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-060,1981,NDA018061,NDA,TIMOLIDE 10-25,HYDROCHLOROTHIAZIDE 25MG; TIMOLOL MALEATE 10MG,MERCK,1981-12-11,TYPE 4,Type 4 - New Combination,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018061,1981-12-11,TYPE 4,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018061,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-061,1981,NDA018281,NDA,TEGRETOL,CARBAMAZEPINE 100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,NOVARTIS,1981-12-14,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018281,1981-12-14,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018281,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-062,1981,NDA018422,NDA,LOPID,GEMFIBROZIL,PFIZER PHARMS,1981-12-21,TYPE 1,Type 1 - New Molecular Entity,STANDARD,pre1985_fda_decisions.csv,PRE1985-1981-18,1981-12-21,TYPE 1,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018422,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-063,1981,NDA018045,NDA,EMCYT,ESTRAMUSTINE PHOSPHATE SODIUM EQ 140MG PHOSPHATE,PHARMACIA AND UPJOHN,1981-12-24,TYPE 1,Type 1 - New Molecular Entity,STANDARD,pre1985_fda_decisions.csv,PRE1985-1981-19,1981-12-24,TYPE 1,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018045,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-064,1981,NDA018207,NDA,DESYREL,TRAZODONE HYDROCHLORIDE 300MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,PRAGMA,1981-12-24,TYPE 1,Type 1 - New Molecular Entity,STANDARD,pre1985_fda_decisions.csv,PRE1985-1981-20,1981-12-24,TYPE 1,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018207,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-065,1981,NDA018657,NDA,FLAGYL I.V. RTU IN PLASTIC CONTAINER,METRONIDAZOLE,BAXTER HLTHCARE,1981-12-24,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018657,1981-12-24,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018657,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-066,1981,NDA018401,NDA,BUPRENEX,BUPRENORPHINE HYDROCHLORIDE EQ 0.3MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INDIVIOR,1981-12-29,TYPE 1,Type 1 - New Molecular Entity,STANDARD,pre1985_fda_decisions.csv,PRE1985-1981-21,1981-12-29,TYPE 1,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018401,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-067,1981,NDA050545,NDA,PIPRACIL,PIPERACILLIN SODIUM EQ 3GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,WYETH PHARMS INC,1981-12-29,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,pre1985_fda_decisions.csv,PRE1985-1981-22,1981-12-29,TYPE 1,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050545,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-068,1981,NDA018160,NDA,DEMULEN 1/35-28,ETHINYL ESTRADIOL 0.035MG; ETHYNODIOL DIACETATE 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,GD SEARLE LLC,1981-12-30,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018160,1981-12-30,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018160,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-069,1981,NDA018168,NDA,DEMULEN 1/35-21,ETHINYL ESTRADIOL 0.035MG; ETHYNODIOL DIACETATE 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,GD SEARLE LLC,1981-12-30,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018168,1981-12-30,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018168,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-070,1981,NDA018304,NDA,SENSORCAINE,BUPIVACAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE,FRESENIUS KABI USA,1981-12-30,,,,fda_original_non_nme_decisions.csv,O-NDA018304,1981-12-30,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018304,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1981-071,1981,NDA018482,NDA,PROCARDIA,NIFEDIPINE 10MG,PFIZER,1981-12-31,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,pre1985_fda_decisions.csv,PRE1985-1981-23,1981-12-31,TYPE 1,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018482,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19810101%20TO%2019811231]&limit=1000&skip=0"
F1982-001,1982,NDA018621,NDA,NITRO-BID,NITROGLYCERIN 5MG/ML,SANOFI AVENTIS US,1982-01-05,,,,fda_original_non_nme_decisions.csv,O-NDA018621,1982-01-05,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018621,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=1000"
F1982-002,1982,NDA018354,NDA,ORTHO-NOVUM 10/11-28,"ETHINYL ESTRADIOL 0.035MG,0.035MG; NORETHINDRONE 0.5MG,1MG",ORTHO MCNEIL JANSSEN,1982-01-11,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018354,1982-01-11,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018354,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-003,1982,NDA018272,NDA,TECHNESCAN GLUCEPTATE,TECHNETIUM TC-99M GLUCEPTATE KIT N/A,DRAXIMAGE,1982-01-27,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018272,1982-01-27,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018272,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-004,1982,NDA018558,NDA,LITHIUM CARBONATE,LITHIUM CARBONATE,HIKMA,1982-01-29,,,,fda_original_non_nme_decisions.csv,O-NDA018558,1982-01-29,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018558,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-005,1982,NDA018110,NDA,THALLOUS CHLORIDE TL 201,THALLOUS CHLORIDE TL-201 1mCi/ML,GE HEALTHCARE,1982-02-01,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018110,1982-02-01,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018110,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-006,1982,NDA017351,NDA,CORTIFOAM,HYDROCORTISONE ACETATE,VIATRIS,1982-02-12,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA017351,1982-02-12,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017351,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-007,1982,NDA017707,NDA,MPI INDIUM DTPA IN 111,INDIUM IN-111 PENTETATE DISODIUM,GE HEALTHCARE,1982-02-18,TYPE 1,Type 1 - New Molecular Entity,STANDARD,pre1985_fda_decisions.csv,PRE1985-1982-01,1982-02-18,TYPE 1,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017707,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-008,1982,NDA018494,NDA,LACTATED RINGER'S IN PLASTIC CONTAINER,"SODIUM CHLORIDE, SODIUM LACTATE, POTASSIUM CHLORIDE, CALCIUM CHLORIDE",BAXTER HLTHCARE,1982-02-19,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018494,1982-02-19,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018494,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-009,1982,NDA018495,NDA,RINGER'S IN PLASTIC CONTAINER,"SODIUM CHLORIDE, CALCIUM CHLORIDE, POTASSIUM CHLORIDE,",BAXTER HLTHCARE,1982-02-19,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018495,1982-02-19,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018495,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-010,1982,NDA018508,NDA,TIS-U-SOL,"SODIUM CHLORIDE, POTASSIUM CHLORIDE, MAGNESIUM SULFATE, SODIUM PHOSPHATE, AND POTASSIUM PHOSPHATE",BAXTER HLTHCARE,1982-02-19,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018508,1982-02-19,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018508,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-011,1982,NDA018523,NDA,ACETIC ACID 0.25% IN PLASTIC CONTAINER,ACETIC ACID,BAXTER HLTHCARE,1982-02-19,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018523,1982-02-19,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018523,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-012,1982,NDA018551,NDA,POTASSIUM IODIDE,POTASSIUM IODIDE 1GM/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,ROXANE,1982-02-19,,,,fda_original_non_nme_decisions.csv,O-NDA018551,1982-02-19,,,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code | payload published no review_priority,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018551,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
F1982-013,1982,NDA018185,NDA,INDOCIN SR,INDOMETHACIN 75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,ZYLA,1982-02-23,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018185,1982-02-23,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018185,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19820101%20TO%2019821231]&limit=1000&skip=0"
