direction,approval_year,brand,generic,applicant,application,approval_date,compilation_review,compilation_accelerated,reconciliation_status,matched_via,master_decision_id,master_flag,openfda_crosscheck,compilation_source
compilation→master,2000,Innohep,tinzaparin sodium,Dupont Pharmaceuticals,NDA20484,2000-07-14,Standard,No,MATCHED,appl NDA20484,D652,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Kaletra,"lopinavir, ritonavir",Abbott Laboratories,NDA21226;NDA21251,2000-09-15,Priority,Yes,MATCHED,appl NDA21226,D657,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Lantus,insulin glargine,Aventis Pharmaceuticals,BLA21081,2000-04-20,Standard,No,MATCHED,appl BLA21081,D645,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Lotronex,alosetron hydrochloride,Glaxo Wellcome,NDA21107,2000-02-09,Priority,No,MATCHED,appl NDA21107,D638,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Mifeprex,mifepristone,Population Council,NDA20687,2000-09-28,Priority,No,MATCHED,appl NDA20687,D659,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Mobic,meloxicam,Boehringer Ingelheim Pharmaceuticals,NDA20938,2000-04-13,Standard,No,MATCHED,appl NDA20938,D643,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Mylotarg,gemtuzumab ozogamicin,Wyeth-Ayerst,NDA21174,2000-05-17,Priority,Yes,MATCHED,appl NDA21174,D647,YEAR_TABLE_ROW,NOT_IN_OPENFDA,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Myobloc,botulinum toxin type B,Elan Pharmaceuticals,BLA103846,2000-12-08,Standard,No,MATCHED,appl BLA103846,D1420,COMPILATION_ONLY_CBER,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Novolog,insulin aspart recombinant,Novo Nordisk,BLA20986,2000-06-07,Standard,No,MATCHED,appl BLA20986,D649,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Protonix,pantoprazole sodium,Wyeth-Ayerst Laboratories,NDA20987,2000-02-02,Standard,No,MATCHED,appl NDA20987,D637,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Rescula,unoprostone isopropyl,Ciba Vision,NDA21214,2000-08-03,Priority,No,MATCHED,appl NDA21214,D655,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Septocaine,"articaine hydrochloride, ephinephrine",Deproco,NDA20971,2000-04-03,Standard,No,MATCHED,appl NDA20971,D641,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Skin Exposure Reduction Paste Against Chemical Warfare Agents (SERPACWA),"perfluoroalkylpolyether, polytetrafluoroethylene",US Army Medical Research and Materiel Command,NDA21084,2000-02-17,Priority,No,MATCHED,appl NDA21084,D639,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Starlix,nateglinide,Novartis Pharmaceuticals,NDA21204,2000-12-22,Standard,No,MATCHED,appl NDA21204,D661,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,TNKase,tenecteplase,Genentech,BLA103909,2000-06-02,Standard,No,MATCHED,appl BLA103909,D1419,COMPILATION_ONLY_CBER,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Trelstar Depot,triptorelin pamoate,Debio Recherche,NDA20715,2000-06-15,Standard,No,MATCHED,appl NDA20715,D650,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Trileptal,oxcarbazepine,Novartis Pharmaceuticals,NDA21014,2000-01-14,Standard,No,MATCHED,appl NDA21014,D636,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Trisenox,arsenic trioxide,Cell Therapeutics,NDA21248,2000-09-25,Priority,No,MATCHED,appl NDA21248,D658,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Visudyne,verteporfin,QLT Phototherapeutics,NDA21119,2000-04-12,Priority,No,MATCHED,appl NDA21119,D642,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Welchol,colesevelam hydrochloride,GelTex,NDA21176;NDA21141,2000-05-26,Standard,No,MATCHED,appl NDA21176,D648,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Zonegran,zonisamide,Elan Pharmaceuticals,NDA20789,2000-03-27,Standard,No,MATCHED,appl NDA20789,D640,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2000,Zyvox,linezolid,Pharmacia and Upjohn,NDA21130;NDA21131;NDA21132,2000-04-18,Priority,No,MATCHED,appl NDA21130,D644,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Aranesp,darbepoetin alfa,Amgen,BLA103951,2001-09-17,Standard,No,MATCHED,appl BLA103951,D1423,COMPILATION_ONLY_CBER,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Arixtra,fondaparinux sodium,Fonda BV,NDA21345,2001-12-07,Priority,No,MATCHED,appl NDA21345,D683,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Avodart,dutasteride,GlaxoSmithKline,NDA21319,2001-11-20,Standard,No,MATCHED,appl NDA21319,D679,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Axert,almotriptan malate,Pharmacia and Upjohn,NDA21001,2001-05-07,Standard,No,MATCHED,appl NDA21001,D668,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Bextra,valdecoxib,GD Searle,NDA21341,2001-11-16,Standard,No,MATCHED,appl NDA21341,D678,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Campath,alemtuzumab,Millennium and ILEX Partners,BLA103948,2001-05-07,Priority,Yes,MATCHED,appl BLA103948,D1422,COMPILATION_ONLY_CBER,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Cancidas,caspofungin acetate,Merck Research Laboratories,NDA21227,2001-01-26,Priority,No,MATCHED,appl NDA21227,D662,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Clarinex,desloratadine,Schering,NDA21165,2001-12-21,Standard,No,MATCHED,appl NDA21165,D685,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Definity,perflutren lipid microsphere,Dupont Pharmaceuticals,NDA21064,2001-07-31,Standard,No,MATCHED,appl NDA21064,D671,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Elidel,pimecrolimus,Novartis Pharmaceuticals,NDA21302,2001-12-13,Standard,No,MATCHED,appl NDA21302,D684,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Foradil,formoterol fumarate,Novartis Pharmaceuticals,NDA20831,2001-02-16,Standard,No,MATCHED,appl NDA20831,D664,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Frova,frovatriptan,Elan Pharmaceuticals,NDA21006,2001-11-08,Standard,No,MATCHED,appl NDA21006,D677,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Geodon,ziprasidone hydrochloride,Pfizer Central Research,NDA20825,2001-02-05,Standard,No,MATCHED,appl NDA20825,D663,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Gleevec,imatinib mesylate,Novartis Pharmaceuticals,NDA21335,2001-05-10,Priority,Yes,MATCHED,appl NDA21335,D669,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Invanz,ertapenem sodium,Merck,NDA21337,2001-11-21,Standard,No,MATCHED,appl NDA21337,D682,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Kineret,anakinra,Amgen,BLA103950,2001-11-14,Standard,No,MATCHED,appl BLA103950,D1424,COMPILATION_ONLY_CBER,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Lumigan,bimatoprost,Allergan,NDA21275,2001-03-16,Priority,No,MATCHED,appl NDA21275,D666,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Natrecor,nesiritide,Scios,NDA20920,2001-08-10,Standard,No,MATCHED,appl NDA20920,D672,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,NuvaRing,"etonogestrel, ethinyl estradiol",Organon,NDA21187,2001-10-03,Standard,No,MATCHED,appl NDA21187,D675,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Ortho Evra,"norelgestromin, ethinyl estradiol",RW Johnson Pharmaceutical Research,NDA21180,2001-11-20,Standard,No,MATCHED,appl NDA21180,D680,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Peg-Intron,peginterferon alfa-2b,Schering,BLA103949,2001-01-19,Standard,No,MATCHED,appl BLA103949,D1421,COMPILATION_ONLY_CBER,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Reminyl,galantamine hydrobromide,Janssen Research Foundation,NDA21169,2001-02-28,Standard,No,MATCHED,appl NDA21169,D665,YEAR_TABLE_ROW,MATCH_VIA_GENERIC,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Spectracef,cefditoren pivoxil,TAP Pharmaceutical Products,NDA21222,2001-08-29,Standard,No,MATCHED,appl NDA21222,D674,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Tracleer,bosentan,Actelion Pharmaceuticals,NDA21290,2001-11-20,Standard,No,MATCHED,appl NDA21290,D681,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Travatan,travoprost,Alcon Research,NDA21257,2001-03-16,Priority,No,MATCHED,appl NDA21257,D667,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Viread,tenofovir disoproxil fumarate,Gilead Sciences,NDA21356,2001-10-26,Priority,Yes,MATCHED,appl NDA21356,D676,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Xigris,drotrecogin alfa,Eli Lilly,BLA125029,2001-11-21,Priority,No,MATCHED,appl BLA125029,D1425,COMPILATION_ONLY_CBER,NOT_IN_OPENFDA,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Yasmin,"drospirenone,ethinyl estradiol",Berlex Laboratories,NDA21098,2001-05-11,Standard,No,MATCHED,appl NDA21098,D670,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2001,Zometa,zoledronic acid,Novartis Pharmaceuticals,NDA21223,2001-08-20,Priority,No,MATCHED,appl NDA21223,D673,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Abilify,aripiprazole,Otsuka Pharmaceutical,NDA21436,2002-11-15,Standard,No,MATCHED,appl NDA21436,D698,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Alinia,nitazoxanide,Romark Laboratories,NDA21498,2002-11-22,Priority,No,MATCHED,appl NDA21498,D699,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Benicar,olmesartan medoxomil,Sankyo,NDA21286,2002-04-25,Standard,No,MATCHED,appl NDA21286,D687,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Elitek,rasburicase,Sanofi-Synthelabo,BLA103946,2002-07-12,Standard,No,MATCHED,appl BLA103946,D1429,COMPILATION_ONLY_CBER,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Eloxatin,oxaliplatin,Sanofi-Synthelabo,NDA21492,2002-08-09,Priority,Yes,MATCHED,appl NDA21492,D694,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Extraneal,icodextrin,Baxter Healthcare,NDA21321,2002-12-20,Standard,No,MATCHED,appl NDA21321,D701,YEAR_TABLE_ROW,MISMATCH_DATE,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Faslodex,fulvestrant,AstraZeneca Pharmaceuticals,NDA21344,2002-04-25,Standard,No,MATCHED,appl NDA21344,D688,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Hepsera,adefovir dipivoxil,Gilead Sciences,NDA21449,2002-09-20,Priority,No,MATCHED,appl NDA21449,D695,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Humira,adalimumab,Abbott Laboratories,BLA125057,2002-12-31,Standard,No,MATCHED,appl BLA125057,D1431,COMPILATION_ONLY_CBER,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Imagent,"dimyristoylphosphatidylcholine, perflexane",Alliance Pharmaceuticals,NDA21191,2002-05-31,Standard,No,MATCHED,appl NDA21191,D691,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Inspra,eplerenone,GD Searle,NDA21437,2002-09-27,Standard,No,MATCHED,appl NDA21437,D696,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Neulasta,pegfilgrastim,Amgen,BLA125031,2002-01-31,Standard,No,MATCHED,appl BLA125031,D1426,COMPILATION_ONLY_CBER,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Orfadin,nitisinone,Swedish Orphan,NDA21232,2002-01-18,Priority,No,MATCHED,appl NDA21232,D686,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Pegasys,peginterferon alfa-2a,Hoffmann-La Roche,BLA103964,2002-10-16,Standard,No,MATCHED,appl BLA103964,D1430,COMPILATION_ONLY_CBER,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Rebif,interferon beta-1a,Serono,BLA103780,2002-03-07,Standard,No,MATCHED,appl BLA103780,D1428,COMPILATION_ONLY_CBER,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Relpax,eletriptan hydrobromide,Pfizer,NDA21016,2002-12-26,Standard,No,MATCHED,appl NDA21016,D702,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Remodulin,treprostinil sodium,United Therapeutics,NDA21272,2002-05-21,Priority,Yes,MATCHED,appl NDA21272,D689,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Strattera,atomoxetine hydrochloride,Eli Lilly,NDA21411,2002-11-26,Standard,No,MATCHED,appl NDA21411,D700,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Vfend,voriconazole,Pfizer,NDA21266;NDA21267,2002-05-24,Standard,No,MATCHED,appl NDA21266,D690,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Xyrem,sodium oxybate,Orphan Medical,NDA21196,2002-07-17,Priority,No,MATCHED,appl NDA21196,D692,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Zelnorm,tegaserod maleate,Novartis Pharmaceuticals,NDA21200,2002-07-24,Priority,No,MATCHED,appl NDA21200,D693,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Zetia,ezetimibe,Schering,NDA21445,2002-10-25,Standard,No,MATCHED,appl NDA21445,D697,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2002,Zevalin,ibritumomab tiuxetan,Idec Pharmaceuticals,BLA125019,2002-02-19,Priority,Yes,MATCHED,appl BLA125019,D1427,COMPILATION_ONLY_CBER,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Aldurazyme,laronidase,Biomarin Pharmaceutical,BLA125058,2003-04-30,Priority,No,MATCHED,appl BLA125058,D1434,COMPILATION_ONLY_CBER,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Aloxi,palonosetron hydrochloride,Helsinn Healthcare,NDA21372,2003-07-25,Standard,No,MATCHED,appl NDA21372,D713,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Amevive,alefacept,Biogen,BLA125036,2003-01-30,Standard,No,MATCHED,appl BLA125036,D1432,COMPILATION_ONLY_CBER,NOT_IN_OPENFDA,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Bexxar,"tositumomab, iodine I 131 tositumomab",Corixa,BLA125011,2003-06-27,Priority,No,MATCHED,appl BLA125011,D1436,COMPILATION_ONLY_CBER,NOT_IN_OPENFDA,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Boniva,ibandronate sodium,Hoffmann-La Roche,NDA21455,2003-05-16,Standard,No,MATCHED,appl NDA21455,D709,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Cialis,tadalafil,Lilly Icos,NDA21368,2003-11-21,Standard,No,MATCHED,appl NDA21368,D721,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Crestor,rosuvastatin calcium,AstraZeneca Pharmaceuticals,NDA21366,2003-08-12,Standard,No,MATCHED,appl NDA21366,D715,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Cubicin,daptomycin,Cubist Pharmaceuticals,NDA21572,2003-09-12,Priority,No,MATCHED,appl NDA21572,D717,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Elestat,epinastine hydrochloride,Allergan,NDA21565,2003-10-16,Standard,No,MATCHED,appl NDA21565,D719,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Emend,aprepitant,Merck,NDA21549,2003-03-26,Priority,No,MATCHED,appl NDA21549,D705,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Emtriva,emtricitabine,Gilead Sciences,NDA21500,2003-07-02,Standard,No,MATCHED,appl NDA21500,D712,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Ertaczo,sertaconazole nitrate,Mylan Pharmaceuticals,NDA21385,2003-12-10,Standard,No,MATCHED,appl NDA21385,D723,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Fabrazyme,agalsidase beta,Genzyme,BLA103979,2003-04-24,Priority,Yes,MATCHED,appl BLA103979,D1433,COMPILATION_ONLY_CBER,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Factive,gemifloxacin mesylate,LG Life Sciences,NDA21158,2003-04-04,Standard,No,MATCHED,appl NDA21158,D706,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Fuzeon,enfuvirtide,Hoffmann-La Roche,NDA21481,2003-03-13,Priority,Yes,MATCHED,appl NDA21481,D703,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Iressa,gefitinib,AstraZeneca Pharmaceuticals,NDA21399,2003-05-05,Priority,Yes,MATCHED,appl NDA21399,D707,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Levitra,vardenafil hydrochloride,Bayer,NDA21400,2003-08-19,Standard,No,MATCHED,appl NDA21400,D716,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Namenda,memantine hydrochloride,Forest Laboratories,NDA21487,2003-10-16,Standard,No,MATCHED,appl NDA21487,D720,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2003,Plenaxis,abarelix,Praecis Pharmaceuticals,NDA21320,2003-11-25,Priority,No,MATCHED,appl NDA21320,D722,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
