row_id,year,application_number,application_kind,decision_date,submission_class_code,submission_class_code_description,review_priority,nme_comparable,classification_group,sponsor_name_drugsatfda_holder,first_product_brand,first_product_ingredients,first_product_form_route,n_products,first_product_marketing_status,ingredient_first_appearance,ingredient_screen,tracked_in,live_probe_status,drugsatfda_url,openfda_url,verification_status,notes
PRE1980AUDIT-1970-24,1970,NDA015419,NDA,1970-06-25,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BRACCO,HIPPUTOPE,IODOHIPPURATE SODIUM I-131 1-2mCi/VIAL,INJECTABLE; INJECTION,1,Discontinued,IODOHIPPURATE SODIUM I-131 first 1968-05-24 on NDA016666,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=015419,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA015419%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-25,1970,NDA016885,NDA,1970-07-08,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),ESTEVE,Lysodren,MITOTANE 500MG,TABLET; ORAL,1,Prescription,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1970-09,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016885,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016885%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-26,1970,NDA016831,NDA,1970-07-29,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,EXTROVIS,EFUDEX,FLUOROURACIL 5%,CREAM; TOPICAL,3,Prescription,FLUOROURACIL first 1962-04-25 on NDA012209,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016831,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016831%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-27,1970,NDA016765,NDA,1970-07-31,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,ELORAC,FLUOROPLEX,FLUOROURACIL 1%,SOLUTION; TOPICAL,1,Discontinued,FLUOROURACIL first 1962-04-25 on NDA012209,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016765,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016765%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-28,1970,NDA050297,NDA,1970-08-06,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),AZURITY,E.E.S.,ERYTHROMYCIN ETHYLSUCCINATE EQ 200MG BASE,"TABLET, CHEWABLE; ORAL",2,Discontinued,ERYTHROMYCIN ETHYLSUCCINATE first 1965-04-02 on NDA050207,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050297,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050297%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-29,1970,NDA016733,NDA,1970-08-12,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,B BRAUN,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,SODIUM CHLORIDE 900MG/100ML,SOLUTION; IRRIGATION,1,Prescription,SODIUM CHLORIDE first 1965-12-16 on NDA013025,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016733,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016733%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-30,1970,NDA016734,NDA,1970-09-10,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,B BRAUN,STERILE WATER IN PLASTIC CONTAINER,STERILE WATER FOR IRRIGATION 100%,LIQUID; IRRIGATION,1,Prescription,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016734,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016734%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-31,1970,NDA050425,NDA,1970-11-25,,,,FALSE,NOT PUBLISHED (blank class),SCHERING,GARAMYCIN,GENTAMICIN SULFATE EQ 0.3% BASE,OINTMENT; OPHTHALMIC,1,Discontinued,GENTAMICIN SULFATE first 1970-06-19 on NDA050039,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050425,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050425%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-32,1970,NDA019853,NDA,1970-12-04,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),VALEANT PHARMS INTL,Cuprimine,PENICILLAMINE 125MG,CAPSULE; ORAL,2,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1970-10,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019853,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA019853%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-33,1970,NDA016776,NDA,1970-12-07,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,ASTRAZENECA,SORBITRATE,ISOSORBIDE DINITRATE 10MG,"TABLET, CHEWABLE; ORAL",2,Discontinued,ISOSORBIDE DINITRATE first 1959-11-09 on NDA012093,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016776,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016776%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-34,1970,NDA016689,NDA,1970-12-08,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,DEXTROSE 5% IN SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER,DEXTROSE 5GM/100ML; SODIUM CHLORIDE 200MG/100ML,INJECTABLE; INJECTION,1,Prescription,2 ingredients first seen earlier (earliest 1946-01-17 on NDA004589),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016689,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016689%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-35,1970,NDA016936,NDA,1970-12-08,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,GD SEARLE LLC,DEMULEN 1/50-28,ETHINYL ESTRADIOL 0.05MG; ETHYNODIOL DIACETATE 1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL-28,1,Discontinued,2 ingredients first seen earlier (earliest 1943-06-25 on NDA005292),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016936,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016936%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-36,1970,NDA016677,NDA,1970-12-09,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,SODIUM CHLORIDE 450MG/50ML (9MG/ML),SOLUTION; INJECTION,3,Prescription,SODIUM CHLORIDE first 1965-12-16 on NDA013025,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016677,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016677%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-37,1970,NDA016678,NDA,1970-12-09,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,DEXTROSE 5% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,DEXTROSE 5GM/100ML; SODIUM CHLORIDE 900MG/100ML,INJECTABLE; INJECTION,1,Prescription,2 ingredients first seen earlier (earliest 1946-01-17 on NDA004589),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016678,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016678%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1970-38,1970,NDA016929,NDA,1970-12-18,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),HOSPIRA,FUDR,FLOXURIDINE 500MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,1,Discontinued,first-in-payloads (1939-1979 universe),first appearance in the 1939-1979 payload universe,PRE1980-1970-11,MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016929,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016929%22,Verified (live probe match),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1971-01,1971,NDA050405,NDA,1971-01-04,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),PRAGMA,KEFLEX,CEPHALEXIN EQ 750MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,CAPSULE; ORAL,4,Discontinued,first-in-payloads (1939-1979 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050405,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050405%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1971-02,1971,NDA050406,NDA,1971-01-04,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,PRAGMA,KEFLEX,CEPHALEXIN EQ 100MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons*,FOR SUSPENSION; ORAL,3,Discontinued,CEPHALEXIN first 1971-01-04 on NDA050405,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050406,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050406%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
PRE1980AUDIT-1971-03,1971,NDA016694,NDA,1971-01-25,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,BAXTER HLTHCARE,DEXTROSE 10% IN PLASTIC CONTAINER,DEXTROSE 10GM/100ML,INJECTABLE; INJECTION,1,Prescription,DEXTROSE first 1946-01-17 on NDA004589,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),NOT_PROBED_NON_NME_ROW,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=016694,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA016694%22,Payload-verified; no per-row live probe issued for non-NME rows (cross-checked against the full Drugs@FDA database instead),"Row of the complete 1965-1976 original-application audit (v21): every ORIG/AP row of the committed SHA-verified payloads; facts verbatim from the payload; no ticker, indication or applicant lineage asserted."
