company_name,ticker,exchange,us_investable_class,total_drugs_in_profile,approved_drugs,phase3_programs,phase2_programs,phase1_programs,preclinical_programs,paused_or_hold,advanced_to_next_phase,clinical_progression_rate_pct,fda_approval_rate_pct,total_fda_decisions_tracked,novel_nme_approvals,original_non_nme_approvals,label_expansions,crl_rejections,composite_score_0_100,success_grade,success_rate_pct,source_url_1,source_url_2,verification_status,notes
"Vanda Pharmaceuticals Inc. (current holder) / Janssen (Actelion, orig. developer)",VNDA,NASDAQ,US-LISTED,8,3,3,,,0,1,2,66.7,100.0,5,5,1,3,0,59.1,C,37.5,https://www.merlintrader.com/free-catalyst-calendar/,https://web.archive.org/web/20160514110748if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/UCM091096.pdf,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 6 FDA decisions tracked, 6 approvals. Pipeline: 8 total, 3 approved, 3 Phase3, 1 paused/hold, 2 advanced. Success rate 37.5%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Vera Therapeutics, Inc.",VERA,NASDAQ,US-LISTED,1,1,0,,,,0,0,,100.0,1,1,0,0,0,59.0,C,100.0,https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2026,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Ionis Pharmaceuticals (Akcea; AKCA delisted 2019),IONS,NASDAQ,US-LISTED,28,5,2,,,8,1,7,87.5,100.0,6,6,0,1,0,58.8,C,17.857142857142858,https://ir.ionis.com/,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211172,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 6 FDA decisions tracked, 6 approvals. Pipeline: 28 total, 5 approved, 2 Phase3, 1 paused/hold, 7 advanced. Success rate 17.857142857142858%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
GE Healthcare (General Electric),GE,NASDAQ,US-LISTED,4,3,0,,,,0,0,,100.0,3,3,0,0,0,58.7,C,100.0,https://web.archive.org/web/20190207172014/http://wayback.archive-it.org/7993/20170112022004/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/DrugInnovation/ucm370175.htm,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: 4 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Lantheus Holdings, Inc. (via Progenics Pharmaceuticals)",LNTH,NASDAQ,US-LISTED,3,4,0,,,,0,0,,100.0,3,3,1,3,0,58.6,C,100.0,https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2026,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 4 FDA decisions tracked, 4 approvals. Pipeline: 3 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Biogen Inc.,BIIB,NASDAQ,US-LISTED,20,11,7,,,0,4,7,63.6,91.7,12,11,2,22,1,57.6,C,55.00000000000001,https://www.biogen.com/pipeline,https://web.archive.org/web/20090709174612/http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/ucm081677.htm,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 13 FDA decisions tracked, 13 approvals. Pipeline: 20 total, 11 approved, 7 Phase3, 4 paused/hold, 7 advanced. Success rate 55.00000000000001%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Rigel Pharmaceuticals,RIGL,NASDAQ,US-LISTED,3,3,0,,,,0,0,,100.0,3,3,0,1,0,57.5,C,100.0,https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2026,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: 3 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
ADC Therapeutics SA,ADCT,NYSE,US-LISTED,1,1,0,,,,0,0,,100.0,1,1,0,0,0,57.3,C,100.0,https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2021,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Travere Therapeutics,TVTX,NASDAQ,US-LISTED,1,1,0,,,,0,0,,100.0,1,1,0,3,0,57.1,C,100.0,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/216403s000lbl.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"BioCryst Pharmaceuticals, Inc.",BCRX,NASDAQ,US-LISTED,2,3,0,,,,0,0,,100.0,2,2,1,2,0,56.8,C,100.0,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=214094,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: 2 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Genmab,GMAB,NASDAQ (ADS),US-LISTED (ADR),1,1,1,,,,0,0,,100.0,1,1,0,3,0,56.8,C,100.0,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761324s000lbl.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 1 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Denali Therapeutics,DNLI,NASDAQ,US-LISTED,1,1,1,,,,0,0,,100.0,1,1,0,0,0,55.8,C,100.0,https://practicalneurology.com/news/fda-approves-avlayah-for-neurologic-manifestations-of-hunter-syndrome/2486410/,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 1 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Eli Lilly and Company,LLY,NYSE,US-LISTED,38,28,17,,,0,2,22,91.7,90.5,42,38,29,117,4,54.9,C,73.68421052631578,https://www.lilly.com/discovery/clinical-development-pipeline,https://www.lilly.com/discovery/pipeline,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 67 FDA decisions tracked, 67 approvals. Pipeline: 38 total, 28 approved, 17 Phase3, 2 paused/hold, 22 advanced. Success rate 73.68421052631578%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Amicus Therapeutics, Inc.",FOLD,"formerly NASDAQ:FOLD, delisted Apr 2026",FORMERLY US-LISTED (DELISTED/ACQUIRED),2,2,1,,,,0,0,,100.0,2,2,0,0,0,54.7,C,100.0,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761204s000lbl.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: 2 total, N/A approved, 1 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Organon (current US rights) / Dermavant Sciences, a Roivant company (applicant at approval)",ROIV,NASDAQ (Roivant proxy),US-LISTED,2,2,0,,,,0,0,,100.0,2,2,0,0,0,54.5,C,100.0,https://allsci.com/news/approvals/lisraya-dermatomyositis-fda-approval-approves-as/,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: 2 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Innoviva (Entasis Therapeutics, an Innoviva company)",INVA,NASDAQ,US-LISTED,4,5,1,,,,0,0,,100.0,4,4,1,0,0,54.4,C,100.0,https://investor.inva.com/news-releases/news-release-details/us-fda-approves-nuzolvencer-zoliflodacin-first-class-single-dose,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 5 FDA decisions tracked, 5 approvals. Pipeline: 4 total, N/A approved, 1 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Wyeth (acquired by Pfizer 2009),WYE,,FORMERLY US-LISTED (DELISTED/ACQUIRED),7,22,0,,,,0,0,,100.0,22,22,0,0,0,54.4,C,100.0,https://web.archive.org/web/20090709172207if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/UCM081805.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 22 FDA decisions tracked, 22 approvals. Pipeline: 7 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"BridgeBio Pharma, Inc.",BBIO,NASDAQ,US-LISTED,1,1,0,,,,0,0,,100.0,1,1,0,0,0,54.2,C,100.0,https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2024,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Sun Pharmaceutical Industries Ltd.,SUNPHARMA.NS,NSE/BSE India; no US ADR,NON-US LISTING ONLY,3,3,0,,,,0,0,,100.0,3,3,0,0,0,54.1,C,100.0,https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217900Orig1s000correctedlbl.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: 3 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Sunovion Pharmaceuticals,4506,TSE,NON-US LISTING ONLY,3,3,0,,,,,,,100.0,3,3,0,0,0,54.1,C,100.0,https://www.fda.gov/drugs,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Otsuka Holdings (Japan),4578,TSE,NON-US LISTING ONLY,3,3,0,,,,0,0,,100.0,3,3,0,0,0,54.1,C,100.0,https://web.archive.org/web/20160514110748if_/http://www.fda.gov/downloads/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/DrugandBiologicApprovalReports/NMEDrugandNewBiologicApprovals/UCM091096.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: 3 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Wockhardt Limited,WOCKPHARMA.NS,NSE India; no US listing,NON-US LISTING ONLY,1,1,1,,,,0,0,,100.0,1,1,0,0,0,53.9,C,100.0,https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2026,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 1 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Nuvalent, Inc.",NUVL,NASDAQ,US-LISTED,4,0,0,,,1,0,1,100.0,100.0,1,1,0,0,0,53.9,C,0.0,https://biotechsign.com/calendar,https://www.fda.gov/drugs/novel-drug-approvals-fda/novel-drug-approvals-2026,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 4 total, 0 approved, 0 Phase3, 0 paused/hold, 1 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Loxo Oncology, Inc.",LOXO,NASDAQ,US-LISTED,1,1,0,,,,0,0,,100.0,1,1,0,0,0,53.0,C,100.0,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=210861,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Epizyme, Inc.",EPZM,NASDAQ,US-LISTED,1,2,1,,,,0,0,,100.0,1,1,1,0,0,53.0,C,100.0,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=211723,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: 1 total, N/A approved, 1 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
MorphoSys (Novartis 2024),MOR,NASDAQ,FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,53.0,C,100.0,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761163,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Y-mAbs Therapeutics,YMAB,NASDAQ,US-LISTED,1,1,0,,,,0,0,,100.0,1,1,0,0,0,53.0,C,100.0,http://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=761171,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Merck KGaA (EMD Serono),MRK.DE,Xetra (Frankfurt); no US ticker,NON-US LISTING ONLY,1,1,0,,,,0,0,,100.0,1,1,0,0,0,53.0,C,100.0,https://www.fda.gov/drugs,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
AbbVie (current holder) / ImmunoGen (applicant at approval),IMGN,"formerly NASDAQ:IMGN, delisted Feb 2024",FORMERLY US-LISTED (DELISTED/ACQUIRED),1,1,0,,,,0,0,,100.0,1,1,0,0,0,53.0,C,100.0,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/761310s000lbl.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Eisai (applicant) in partnership with Biogen,4523.T,Tokyo Stock Exchange; no US ADR,NON-US LISTING ONLY,1,1,0,,,,0,0,,100.0,1,1,0,0,0,53.0,C,100.0,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/761269Orig1s000lbl.pdf,https://open.fda.gov,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: 1 total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate 100.0%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
