row_id,application_number,probe_file,probe_url,probe_sha256,live_orig_date,live_class_code,live_review_priority,live_sponsor,status,checked_against_payload
PRE1965AUDIT-1961-10,NDA012704,probe_NDA012704.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012704%22&limit=1000,b5ba5d8a7876d8a151294376e8c24f06b144ab76e2a25296ffc394d2e2e68c0d,1961-04-11,TYPE 3,STANDARD,ASTRAZENECA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-11,NDA012657,probe_NDA012657.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012657%22&limit=1000,8bd8d8dc37cbe0eb559bfd785d40da49cdc33d5869603dd9d5168cfc17d15e77,1961-04-17,TYPE 1,STANDARD,SCHERING,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-12,NDA012772,probe_NDA012772.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012772%22&limit=1000,3a52c86e9e1a51aa4f7410991319d48a9adf4d7224e9d8a7a4e5fc5bdb976612,1961-04-17,TYPE 1,STANDARD,LILLY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-13,NDA012418,probe_NDA012418.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012418%22&limit=1000,f45410ecb6db6c1967349b0e3616a52713b4a268c0697b34e7d95dd97780c3c6,1961-04-20,TYPE 2,STANDARD,ABBVIE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-14,NDA010021,probe_NDA010021.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA010021%22&limit=1000,e80851862f83731f5176510708b9e7b640c830983ff0ce64ae56f2f32ae11b51,1961-05-10,TYPE 5,STANDARD,ABBVIE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-15,NDA011909,probe_NDA011909.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011909%22&limit=1000,f84fc5bfb232eb61d73e5c6ea05756f8b6c64559edbf5d55790df34336146e78,1961-06-09,TYPE 1,STANDARD,PARKE DAVIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-16,NDA012095,probe_NDA012095.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012095%22&limit=1000,22e39d9b22f79303992bd19dd5310a48482e1cc26516d1e2fa14504de640bfe1,1961-06-22,TYPE 2,PRIORITY,PHARMACIA AND UPJOHN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-17,NDA012770,probe_NDA012770.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012770%22&limit=1000,c0cf29f2fb07da01cf5d6a69c8cae16a8a8fe08fb2e3b668ddac1b38bfd9a6d4,1961-06-23,TYPE 4,STANDARD,SAPTALIS PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-18,NDA012753,probe_NDA012753.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012753%22&limit=1000,0b4aa558e70953d180ee2541e1da3ba003d4af8bc48770bb2ca989b4bb045e95,1961-07-18,TYPE 1,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-19,NDA012754,probe_NDA012754.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012754%22&limit=1000,850f527c65ac98aa217db00cd420e4a5abf5285771ba49535cab4238a14e7d0f,1961-07-18,TYPE 3,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-20,NDA012301,probe_NDA012301.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012301%22&limit=1000,1750ecb5a323266cb58b04642db93cdee6afe932056e7075b53a78e13ab02fa4,1961-07-21,TYPE 3,STANDARD,BAUSCH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-21,NDA012383,probe_NDA012383.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012383%22&limit=1000,e2e9ded5239c77c37d0f385166fecfdb5e8a996f799a358d9e7e7ee77caa95c4,1961-07-27,TYPE 4,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-22,NDA012775,probe_NDA012775.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012775%22&limit=1000,1b4b7951cc3ada8fee0931c402a3c0b56ac5796ad85ba3188454338bb2016d67,1961-08-01,TYPE 4,STANDARD,ABBOTT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-23,NDA012827,probe_NDA012827.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012827%22&limit=1000,a2941ba0a1c87b53a14d7825b5fc958dfbfcde97f06c242e2f779e6c3fb7192e,1961-08-11,TYPE 1,STANDARD,CASPER PHARMA LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-24,NDA012802,probe_NDA012802.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012802%22&limit=1000,e21092cf522b6bc0e1666cd4f9218ecd1b35c19e9df22d354c369cddaba64ba0,1961-09-05,TYPE 5,STANDARD,FOSUN PHARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-25,NDA012813,probe_NDA012813.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012813%22&limit=1000,00d43415d761adbd246ac5c40989a6f7710c3b0f574c3a9176c3726923a18ad5,1961-09-18,TYPE 4,STANDARD,ALLERGAN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-26,NDA012845,probe_NDA012845.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012845%22&limit=1000,1ca76ad161c03c307ad104e8f1ab1eccb7f9c313df76d1593a76ef14cf233eb5,1961-09-26,TYPE 1,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-27,NDA011870,probe_NDA011870.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011870%22&limit=1000,b16ec5f748faf9312991d6bdab711752b9801e916391c32aa1f47d21e97e6db8,1961-10-06,TYPE 3,STANDARD,SALIX PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-28,NDA012649,probe_NDA012649.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012649%22&limit=1000,5f0e269af9a6c5a6adb0d0c7db8638d61545d753e1c856da7a4d70c680a486c3,1961-10-17,TYPE 1,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-29,NDA012699,probe_NDA012699.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012699%22&limit=1000,769d59fe2fa7fe5d9a084e1717e9b3d39a69f5f77a55d39d334dc200c16c2100,1961-10-19,TYPE 3,PRIORITY,GD SEARLE LLC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-30,NDA011730,probe_NDA011730.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011730%22&limit=1000,6555499480b90d9931439780b7e04c5814ac1ff99caab0f8d88b1b1960171467,1961-11-13,TYPE 4,PRIORITY,HIKMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-31,NDA012911,probe_NDA012911.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012911%22&limit=1000,849bae23e448395a4fe5b0287a252a420baf69f3e787cdcfaed7ba6668e60961,1961-12-04,TYPE 1,PRIORITY,ESTEVE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-32,NDA012836,probe_NDA012836.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012836%22&limit=1000,a78668e4c5dce96fed4c8be3770485bae7c96ae67049ef59e3214b8fcfc21a91,1961-12-06,TYPE 1,STANDARD,BOEHRINGER INGELHEIM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1961-33,NDA012940,probe_NDA012940.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012940%22&limit=1000,206835341ea06188163ebcc556dbb8e7548b272ac9a9cbdd2428cb009e3f6da6,1961-12-20,TYPE 5,STANDARD,BIOVAIL,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-01,NDA012885,probe_NDA012885.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012885%22&limit=1000,4fa695aacba485b12d294b9ff996f9eb8d644ed5f4b4f7e61a3804d74156a90e,1962-01-09,TYPE 1,STANDARD,LUNDBECK INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-02,NDA012945,probe_NDA012945.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012945%22&limit=1000,51458802f6f4946774db61284b2697048d9d91fba0cfa24d376303455099dcfb,1962-01-25,TYPE 5,STANDARD,TEVA BRANDED PHARM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-03,NDA012516,probe_NDA012516.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012516%22&limit=1000,1c56f26d64cb66c04232b2c9c1591338d5e292c4224b2fb9b8ebb697033a89ef,1962-02-12,TYPE 1,PRIORITY,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-04,NDA012796,probe_NDA012796.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012796%22&limit=1000,95f892ccda5fabefb253f5965804ebf750daa253143c9b3ff9521c06df5f9798,1962-02-21,TYPE 3,PRIORITY,WYETH PHARMS INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-05,NDA011808,probe_NDA011808.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011808%22&limit=1000,bd75d31887099accfaca5133aa88d01aa6013f6eaa453d9d1406953b2d456ca9,1962-03-15,TYPE 1,PRIORITY,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-06,NDA012968,probe_NDA012968.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012968%22&limit=1000,3ae6d1a11169dfe04832c2e161709fe1b8dc564588197a38318634ba72684385,1962-03-15,TYPE 2,PRIORITY,BRACCO,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-07,NDA012928,probe_NDA012928.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012928%22&limit=1000,28f37ce2422703cdc927a8be6b196f2acdb5e4ffbd2f81415cd03127cfaafea8,1962-03-21,TYPE 3,STANDARD,LILLY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-08,NDA012487,probe_NDA012487.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012487%22&limit=1000,b9aa3a2cd65c23e2f311df1bf71edab84c987445235fb3e6dab64fe8bc2bda07,1962-03-23,TYPE 3,STANDARD,ROCHE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-09,NDA013220,probe_NDA013220.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013220%22&limit=1000,8e0fe46f98020532a725e58a8fcd3ce8287fe29addbdbdf79086f284064a306d,1962-03-30,TYPE 3,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-10,NDA012947,probe_NDA012947.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012947%22&limit=1000,47d7f78f9d9319e554d812427c690f6bed89faaaee6f3b567760ca2eab704e1c,1962-04-18,TYPE 3,STANDARD,LEDERLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-11,NDA012675,probe_NDA012675.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012675%22&limit=1000,92327952f450af45c7bf330879225fefca7088983084a9e9f0fc37a64ab8c13f,1962-04-20,TYPE 5,STANDARD,ASPEN GLOBAL INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-12,NDA012209,probe_NDA012209.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012209%22&limit=1000,45f2f67fc4b5ba7acafd6f0debf11070f86417fdc5e29c8528ae43b3b7abd205,1962-04-25,TYPE 1,PRIORITY,SPECTRUM PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-13,NDA013056,probe_NDA013056.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013056%22&limit=1000,a97a0637bce5dd8b0afae1afbed2634a8929470e1eb4c5a7fb927fb65222e6f0,1962-05-04,TYPE 1,PRIORITY,ABBOTT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-14,NDA012486,probe_NDA012486.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012486%22&limit=1000,351c513a5f005d51469f79de15fc37de72738df77b0c3d0ac65a38c774fd5dc8,1962-05-07,TYPE 1,STANDARD,ROCHE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-15,NDA050356,probe_NDA050356.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050356%22&limit=1000,0e42cf3cb296f3b0f1253277b64368b98c149aa450719f101a87b0bab42c5cf8,1962-05-17,UNKNOWN,UNKNOWN,PH HEALTH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-16,NDA012728,probe_NDA012728.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012728%22&limit=1000,8822498f78972e30afc54c8e23d0741e4ad74e7fa9f7a5893de385b4a5005d8b,1962-05-21,TYPE 4,STANDARD,ORTHO MCNEIL PHARM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-17,NDA013422,probe_NDA013422.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013422%22&limit=1000,0a9152734f90ed158164906d01ac560423702e943713ca874097d458f029127c,1962-06-20,TYPE 3,STANDARD,HARROW EYE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-18,NDA012967,probe_NDA012967.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012967%22&limit=1000,5629a28895ab8c8062aeccc28c7eb81a77ed35ae77767fc93e8a351baa17c675,1962-06-25,TYPE 1,PRIORITY,BRACCO,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-19,NDA013334,probe_NDA013334.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013334%22&limit=1000,605ed860f2ca4b456d553f9b0bd3d31dfb3233618e5230c70d53ac1b76a02e3e,1962-07-11,TYPE 4,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-20,NDA013217,probe_NDA013217.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013217%22&limit=1000,9c6f2e6d728b62d04db8eace69b67aa15b770f454c38aee06c4abe376c251a88,1962-08-13,TYPE 1,STANDARD,KING PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-21,NDA013295,probe_NDA013295.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013295%22&limit=1000,cf76c51048915fe6e67bc50dcd63bf059a0f02388f6295b7f0cb4e341103c80c,1962-08-16,TYPE 1,PRIORITY,LIEBEL-FLARSHEIM,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-22,NDA050051,probe_NDA050051.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050051%22&limit=1000,56245787690d321614a57c5c02189c275ca42ac49c0d0285b94eab077f1221e6,1962-08-22,,,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-23,NDA012892,probe_NDA012892.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012892%22&limit=1000,6f3a535d8aed001232cc42d7809605eb17ec659e869d4792b55e905524a0a1f3,1962-09-13,TYPE 1,PRIORITY,SHIRE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-24,NDA013413,probe_NDA013413.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013413%22&limit=1000,e2b5c56a672233a003e0a0ebd58a7c0382a8a66859532db73c5da97b2345488a,1962-09-17,TYPE 3,STANDARD,UCB INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-25,NDA013132,probe_NDA013132.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013132%22&limit=1000,713d5fddff8e4c6fa3d1b4e482789fc2bb65c6013fab953accc04ff837c419a2,1962-10-05,TYPE 2,STANDARD,WOODWARD SPECL,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-26,NDA013428,probe_NDA013428.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013428%22&limit=1000,356e052135a1f592550bd8aa1869df96e3ab2c625fd010e5c33e91fbc4441bd5,1962-11-23,TYPE 3,STANDARD,ENDO PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-27,NDA013400,probe_NDA013400.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013400%22&limit=1000,62261e7827a83e6ac3d0e30ed31f3f32bfb246a2bad1196adcb849cccd0b7823,1962-12-20,TYPE 1,PRIORITY,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-28,NDA013401,probe_NDA013401.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013401%22&limit=1000,05ad15b0b455b2065ac91ffeb470efd3a3371399f7c7d6c534d4ed16566dcfae,1962-12-20,TYPE 2,PRIORITY,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1962-29,NDA013402,probe_NDA013402.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013402%22&limit=1000,6a76275063eb25caed532ae0bb6cda084a6a7d1d4e4cb1a3272204532806c533,1962-12-20,TYPE 4,STANDARD,MERCK,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-01,NDA012787,probe_NDA012787.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012787%22&limit=1000,73f25b45c2356f4446391313c5d5823249775e0c636a3507c1bba514d3799b91,1963-02-15,TYPE 1,PRIORITY,EUROFARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-02,NDA013790,probe_NDA013790.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013790%22&limit=1000,c39961dde51477b270ef9c9b30b98c74da4415f3255f19eed2222ea38f3615c9,1963-03-19,TYPE 3,STANDARD,INA PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-03,NDA014173,probe_NDA014173.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014173%22&limit=1000,eba6bf2e326895fd745e5a97f16db28abb71371063be30a446024cfdf65e3f26,1963-03-21,TYPE 3,STANDARD,WYETH AYERST,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-04,NDA013264,probe_NDA013264.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013264%22&limit=1000,6d244bf3eb191efc9ebffd1c200b9894a6abfaa7b32b52bafd1ac57e171499b0,1963-04-10,TYPE 1,STANDARD,LEDERLE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-05,NDA013247,probe_NDA013247.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013247%22&limit=1000,71541c2353beacc70954b75c453d8296f52d74f5124b26e9c0f3282029838bb1,1963-04-11,TYPE 3,STANDARD,NOVARTIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-06,NDA050218,probe_NDA050218.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050218%22&limit=1000,99fdaad2c16fc17a968b71c178e34fbda9d8d6c9c1568e91611ee183ba23c0d7,1963-04-16,UNKNOWN,UNKNOWN,MONARCH PHARMS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-07,NDA050081,probe_NDA050081.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050081%22&limit=1000,bb01e7e4f58ac78ef7383cc8bee9f1b2ac9c1ddc76f1ced4ad974710ef4d4b35,1963-05-10,UNKNOWN,UNKNOWN,ALLERGAN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-08,NDA050023,probe_NDA050023.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050023%22&limit=1000,4ccfcad81e72599338c91c076b5f19dbc00c2165c3254c909595afe69af9b885,1963-06-06,UNKNOWN,UNKNOWN,HARROW EYE,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-09,NDA013935,probe_NDA013935.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013935%22&limit=1000,5070feeab8c41e0a539c67500278c5755449755eb49a16aef158fc86df223b32,1963-06-11,TYPE 1,PRIORITY,ALLERGAN,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-10,NDA013960,probe_NDA013960.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013960%22&limit=1000,186c29274f4f28b2e3ed0b3d7eb6f5037692a2ffbb1b16e15a15fa9d0f56f92a,1963-06-19,TYPE 3,STANDARD,EUROFARMA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-11,NDA014169,probe_NDA014169.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014169%22&limit=1000,33ac9e327a7bf697294ff6ffd63948770eb939723c18bf367e22e14b0ce9c836,1963-06-28,TYPE 5,STANDARD,ALCON,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-12,NDA014359,probe_NDA014359.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014359%22&limit=1000,7b051bcdc4bddc762283918203a714bcd6bf29acc765aaa512a82706aba38ace,1963-07-03,TYPE 5,STANDARD,HALSEY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-13,NDA014103,probe_NDA014103.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014103%22&limit=1000,7cf80cbc2e3f1e8e4b3383c25f9a1a7ee290871c85c7aee4e08baf9f9aa51e76,1963-07-10,TYPE 1,PRIORITY,LILLY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-14,NDA012623,probe_NDA012623.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012623%22&limit=1000,4fbc907f7aa3f8a4bd3d6b32114e86000d55da903a1eafe8ce80259bdcb725ec,1963-07-18,TYPE 1,PRIORITY,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-15,NDA050065,probe_NDA050065.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050065%22&limit=1000,f66cfee264c6b8f71f328ce38cde269fb7b40673d51439cf6f00296f32735db7,1963-07-19,UNKNOWN,UNKNOWN,SANDOZ,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-16,NDA014547,probe_NDA014547.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014547%22&limit=1000,684ce762c282ffaf057aa07e8fc2d0beee9d597b733da5a5d09f6e8d8460a6f4,1963-07-26,TYPE 5,STANDARD,SANDOZ,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-17,NDA011600,probe_NDA011600.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA011600%22&limit=1000,c567adcd938cd5d2f3b568ef7ff6c38f3467a7f1f15044d0e5de54d48d5e637c,1963-07-30,TYPE 3,STANDARD,EXTROVIS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-18,NDA014882,probe_NDA014882.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014882%22&limit=1000,8b4ce35bcdaf3de48511771d3c82b1cdb100d58875524b6dc4b1536e40f231a4,1963-08-09,TYPE 5,STANDARD,CHARTWELL MOLECULAR,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-19,NDA013157,probe_NDA013157.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013157%22&limit=1000,30de4f27c72b4b7a1da5df5455eb28c0b51a472e0f42a448dcfe2c2ae0273473,1963-08-20,TYPE 1,STANDARD,LILLY,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-20,NDA013601,probe_NDA013601.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013601%22&limit=1000,1c88df8eaa6961f003df6f83f4d58b4550227f9dece7b270ecebba874418875c,1963-09-14,TYPE 1,PRIORITY,APOTHECON,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-21,NDA014295,probe_NDA014295.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014295%22&limit=1000,eda1b1d9b628f0d744f6b517d868c35940e13b8e744198277104e0145a13ac1b,1963-09-30,TYPE 5,STANDARD,MALLINCKRODT,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-22,NDA013636,probe_NDA013636.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013636%22&limit=1000,8001ee5bb62fed07512e55f4f2b70f33b7f54d229f700da0bca5bf3dfd41e870,1963-10-15,TYPE 4,STANDARD,PFIZER,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-23,NDA013483,probe_NDA013483.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013483%22&limit=1000,91ac2d62d830be93a3b5fc3c62bc4d4282385457097a85b4fcac5a75408a9eeb,1963-10-18,TYPE 3,STANDARD,SCHERING PLOUGH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-24,NDA013263,probe_NDA013263.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013263%22&limit=1000,6c6aee68647ae0cfa1e059f8340b3dc63270758aaeccecfb2c7a5d1c16af40c3,1963-11-15,TYPE 1,STANDARD,WAYLIS THERAP,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1963-25,NDA014349,probe_NDA014349.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014349%22&limit=1000,08fce245bf9b3985af8b984fe5808f560d95af1a49a1ba0e3828668c58b32ccd,1963-12-10,TYPE 3,STANDARD,PERSONAL PRODS,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-01,NDA014691,probe_NDA014691.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014691%22&limit=1000,94ff337d7177fb58ac5d3305843c32d6aa3b7f3b3a28cbe22fdaa1543ba03426,1964-01-17,TYPE 1,PRIORITY,APOTEX,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-02,NDA013416,probe_NDA013416.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013416%22&limit=1000,9b30dc1fde661be22f03cb681a02a355d046d890cbf21d8af1139aeba4941b47,1964-03-04,TYPE 4,STANDARD,BAUSCH,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-03,NDA013625,probe_NDA013625.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013625%22&limit=1000,4fdc134a09530ac9fdb34cead99fb0bd0e0e78b87d2d9ad5717ecac4fc3d9813,1964-03-05,TYPE 5,STANDARD,ACTAVIS LABS UT INC,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-04,NDA013077,probe_NDA013077.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013077%22&limit=1000,e1e979a23259bc4f4e705091a4f91da4c47dbd1e769238c2c269dc1208fe4706,1964-03-06,TYPE 4,STANDARD,ASTRAZENECA,MATCH,date+class+priority+holder all equal
PRE1965AUDIT-1964-05,NDA014214,probe_NDA014214.json,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014214%22&limit=1000,6b3ee077beead7bd287f94dd53de7e882f679f6e0000e7f1444ca3f2f4982091,1964-03-06,TYPE 1,PRIORITY,SANOFI AVENTIS US,MATCH,date+class+priority+holder all equal
