action_id,year,appl_no,application_number,action_class,action_date,submission_type,submission_no,submission_status,submission_class_code_id,submission_class_code,submission_class_code_description,review_priority,nme_comparable,holder_drugsatfda_verbatim,first_product_brand,first_product_ingredients,first_product_strength,first_product_form_route,n_products_published,marketing_status_openfda,fr_safety_determination_marker,products_with_fr_marker,suppl_actions_1965_1979,suppl_actions_in_year,official_docs_rows,appletter_url_count,review_doc_url_count,pre96_review_url_count,first_appletter_url,first_pre96_review_url,first_label_url,tracked_decision_id,verified_decision_row,crosscheck_record_id,openfda_payload_file,drugsatfda_url,openfda_url,evidence_source_file,evidence_source_line,evidence_manifest_sha256,verification_status,notes
PRE1980ACT-1977-099,1977,084377,,KIND_UNRESOLVED,1977-08-01,ORIG,1,AP,,,,,FALSE,,,,,,0,,FALSE,0,0,0,0,0,0,0,,,,,,FULldb-1977-UNRES16,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084377,,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10131,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, application type not published (KIND_UNRESOLVED) - review candidate only","v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. ApplNo is absent from the unfiltered Applications table, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it either. This is a review candidate, never an approval row in the NME decision table. Cross-check record FULldb-1977-UNRES16."
PRE1980ACT-1977-100,1977,084403,ANDA084403,ANDA_ORIGINAL_EXCLUDED,1977-06-03,ORIG,1,AP,,,,,FALSE,WATSON LABS,PROCAINAMIDE HYDROCHLORIDE,PROCAINAMIDE HYDROCHLORIDE,375MG,CAPSULE;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084403,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084403%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10137,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1979-093,1979,084427,ANDA084427,ANDA_ORIGINAL_EXCLUDED,1979-02-26,ORIG,1,AP,,,,,FALSE,PHARMACIA,DILANTIN,PHENYTOIN,50MG,"TABLET, CHEWABLE;ORAL",1,,FALSE,0,0,0,20,3,1,1,http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/084427Orig1s032ltr.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/084427.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/084427s020lbl.pdf,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084427,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084427%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10141,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-101,1977,084442,ANDA084442,ANDA_ORIGINAL_EXCLUDED,1977-03-02,ORIG,1,AP,,,,,FALSE,WATSON LABS TEVA,PROBENECID,PROBENECID,500MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084442,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084442%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10147,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-102,1977,084466,ANDA084466,ANDA_ORIGINAL_EXCLUDED,1977-01-07,ORIG,1,AP,,,,,FALSE,WATSON LABS,HYDROCHLOROTHIAZIDE W/ RESERPINE,HYDROCHLOROTHIAZIDE; RESERPINE,25MG;0.125MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084466,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084466%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10155,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-103,1977,084467,ANDA084467,ANDA_ORIGINAL_EXCLUDED,1977-01-07,ORIG,1,AP,,,,,FALSE,WATSON LABS,HYDROCHLOROTHIAZIDE W/ RESERPINE,HYDROCHLOROTHIAZIDE; RESERPINE,50MG;0.125MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084467,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084467%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10156,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-107,1978,084473,,KIND_UNRESOLVED,1978-12-01,ORIG,1,AP,,,,,FALSE,,,,,,0,,FALSE,0,0,0,0,0,0,0,,,,,,FULldb-1978-UNRES24,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084473,,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10161,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, application type not published (KIND_UNRESOLVED) - review candidate only","v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. ApplNo is absent from the unfiltered Applications table, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it either. This is a review candidate, never an approval row in the NME decision table. Cross-check record FULldb-1978-UNRES24."
PRE1980ACT-1977-104,1977,084590,ANDA084590,ANDA_ORIGINAL_EXCLUDED,1977-01-31,ORIG,1,AP,,,,,FALSE,ANABOLIC,SODIUM PENTOBARBITAL,PENTOBARBITAL SODIUM,100MG,CAPSULE;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084590,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084590%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10194,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-108,1978,084591,ANDA084591,ANDA_ORIGINAL_EXCLUDED,1978-09-15,ORIG,1,AP,,,,,FALSE,WATSON LABS,PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,25MG/ML,INJECTABLE;INJECTION,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084591,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084591%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10195,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-105,1977,084595,ANDA084595,ANDA_ORIGINAL_EXCLUDED,1977-06-14,ORIG,1,AP,,,,,FALSE,IVAX SUB TEVA PHARMS,PROCAINAMIDE HYDROCHLORIDE,PROCAINAMIDE HYDROCHLORIDE,375MG,CAPSULE;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084595,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084595%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10196,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1979-094,1979,084602,,KIND_UNRESOLVED,1979-12-07,ORIG,1,AP,,,,,FALSE,,,,,,0,,FALSE,0,0,0,0,0,0,0,,,,,,FULldb-1979-UNRES16,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084602,,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10199,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, application type not published (KIND_UNRESOLVED) - review candidate only","v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. ApplNo is absent from the unfiltered Applications table, so no NDA/ANDA/BLA type can be asserted; the openFDA payloads do not carry it either. This is a review candidate, never an approval row in the NME decision table. Cross-check record FULldb-1979-UNRES16."
PRE1980ACT-1977-106,1977,084606,ANDA084606,ANDA_ORIGINAL_EXCLUDED,1977-06-14,ORIG,1,AP,,,,,FALSE,IVAX SUB TEVA PHARMS,PROCAINAMIDE HYDROCHLORIDE,PROCAINAMIDE HYDROCHLORIDE,500MG,CAPSULE;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084606,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084606%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10201,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1978-109,1978,084612,ANDA084612,ANDA_ORIGINAL_EXCLUDED,1978-07-19,ORIG,1,AP,,,,,FALSE,HIKMA,DEXAMETHASONE,DEXAMETHASONE,4MG,TABLET;ORAL,7,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084612,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084612%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10204,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1979-095,1979,084640,ANDA084640,ANDA_ORIGINAL_EXCLUDED,1979-02-26,ORIG,1,AP,,,,,FALSE,USL PHARMA,DIPHEN,DIPHENHYDRAMINE HYDROCHLORIDE,12.5MG/5ML,ELIXIR;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084640,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084640%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10215,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-107,1977,084648,ANDA084648,ANDA_ORIGINAL_EXCLUDED,1977-03-11,ORIG,1,AP,,,,,FALSE,IVAX SUB TEVA PHARMS,METHOCARBAMOL,METHOCARBAMOL,500MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084648,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084648%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10218,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-108,1977,084649,ANDA084649,ANDA_ORIGINAL_EXCLUDED,1977-03-11,ORIG,1,AP,,,,,FALSE,IVAX SUB TEVA PHARMS,METHOCARBAMOL,METHOCARBAMOL,750MG,TABLET;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084649,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084649%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10219,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
PRE1980ACT-1977-109,1977,084696,ANDA084696,ANDA_ORIGINAL_EXCLUDED,1977-05-11,ORIG,1,AP,,,,,FALSE,LANNETT,PROCAINAMIDE HYDROCHLORIDE,PROCAINAMIDE HYDROCHLORIDE,500MG,CAPSULE;ORAL,1,,FALSE,0,0,0,0,0,0,0,,,,,,,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=084696,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22ANDA084696%22,data/raw/drugsatfda_data_files_2026_09/Submissions_1965_1979.txt,10231,eb7003d97b6b24023b5fde542a5ba7ca4292259d9f323a1530d387a6e0091311,"Verified row, out of scope for NME counts (abbreviated new drug application)",v23 2026-09-20: row read verbatim from the committed official Drugs@FDA Submissions extract (1965-1979 window) at the cited line number; the file re-hashes to the runner manifest SHA-256. Abbreviated new drug application: outside the NDA/BLA novel-approval basis and therefore never counted toward an official NME or NDA total. Published here so the year's complete original-approval population is auditable.
