ApplNo	ProductNo	Form	Strength	ReferenceDrug	DrugName	ActiveIngredient	ReferenceStandard
050051	001	CAPSULE;ORAL	250MG	0	GRISACTIN	GRISEOFULVIN, MICROCRYSTALLINE	0
050051	002	CAPSULE;ORAL	125MG	0	GRISACTIN	GRISEOFULVIN, MICROCRYSTALLINE	0
050065	002	OINTMENT;OPHTHALMIC	0.1%;EQ 3.5MG BASE/GM;10,000 UNITS/GM	1	MAXITROL	DEXAMETHASONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	1
050081	002	SUSPENSION/DROPS;OPHTHALMIC	EQ 0.35% BASE;10,000 UNITS/ML;0.5%	0	POLY-PRED	NEOMYCIN SULFATE; POLYMYXIN B SULFATE; PREDNISOLONE ACETATE	0
050126	002	SUSPENSION;ORAL	300,000 UNITS/5ML	0	BICILLIN	PENICILLIN G BENZATHINE	0
050131	001	INJECTABLE;INJECTION	300,000 UNITS/ML	0	BICILLIN L-A	PENICILLIN G BENZATHINE	0
050138	001	INJECTABLE;INJECTION	300,000 UNITS/ML;300,000 UNITS/ML	1	BICILLIN C-R	PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE	1
050138	002	INJECTABLE;INJECTION	150,000 UNITS/ML;150,000 UNITS/ML	1	BICILLIN C-R	PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE	0
050138	003	INJECTABLE;INJECTION	900,000 UNITS/2ML;300,000 UNITS/2ML	1	BICILLIN C-R 900/300	PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE	1
050141	001	INJECTABLE;INJECTION	600,000 UNITS/ML	1	BICILLIN L-A	PENICILLIN G BENZATHINE	1
050141	003	INJECTABLE;INJECTION	300,000 UNITS/ML	1	BICILLIN L-A	PENICILLIN G BENZATHINE	0
050143	001	FOR SOLUTION;OPHTHALMIC	25MG/VIAL	0	CHLOROMYCETIN	CHLORAMPHENICOL	0
050155	001	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL	1	CHLOROMYCETIN	CHLORAMPHENICOL SODIUM SUCCINATE	0
050156	001	OINTMENT;OPHTHALMIC	1%	0	CHLOROMYCETIN	CHLORAMPHENICOL	0
050168	002	OINTMENT;TOPICAL	400 UNITS/GM;1%;EQ 3.5MG BASE/GM;5,000 UNITS/GM **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CORTISPORIN	BACITRACIN ZINC; HYDROCORTISONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	0
050169	001	SUSPENSION/DROPS;OPHTHALMIC	1%;EQ 3.5MG BASE/ML;10,000 UNITS/ML	0	CORTISPORIN	HYDROCORTISONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	0
050182	002	INJECTABLE;INJECTION	EQ 500MG BASE/VIAL	0	ERYTHROCIN	ERYTHROMYCIN LACTOBIONATE	0
050182	003	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL	0	ERYTHROCIN	ERYTHROMYCIN LACTOBIONATE	0
050201	002	OINTMENT;OPHTHALMIC	10MG/GM;5MG/GM;10,000 UNITS/GM	0	OPHTHOCORT	CHLORAMPHENICOL; HYDROCORTISONE ACETATE; POLYMYXIN B SULFATE	0
050202	001	FOR SUSPENSION;OPHTHALMIC	12.5MG/VIAL;25MG/VIAL	0	CHLOROMYCETIN HYDROCORTISONE	CHLORAMPHENICOL; HYDROCORTISONE ACETATE	0
050205	001	SOLUTION/DROPS;OTIC	0.5%	0	CHLOROMYCETIN	CHLORAMPHENICOL	0
050212	002	CAPSULE;ORAL	EQ 250MG HYDROCHLORIDE	0	TETREX	TETRACYCLINE PHOSPHATE COMPLEX	0
050212	003	CAPSULE;ORAL	EQ 500MG HYDROCHLORIDE	0	TETREX	TETRACYCLINE PHOSPHATE COMPLEX	0
050218	001	CREAM;TOPICAL	0.5%;EQ 3.5MG BASE/GM;10,000 UNITS/GM **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	CORTISPORIN	HYDROCORTISONE ACETATE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	0
050237	005	CREAM;TOPICAL	1%;EQ 3.5MG BASE/GM	0	NEO-CORT-DOME	HYDROCORTISONE; NEOMYCIN SULFATE	0
050237	006	CREAM;TOPICAL	0.5%;EQ 3.5MG BASE/GM	0	NEO-CORT-DOME	HYDROCORTISONE; NEOMYCIN SULFATE	0
050257	001	SYRUP;ORAL	75MG/5ML	0	DECLOMYCIN	DEMECLOCYCLINE HYDROCHLORIDE	0
050261	001	TABLET;ORAL	75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	DECLOMYCIN	DEMECLOCYCLINE HYDROCHLORIDE	0
050261	002	TABLET;ORAL	150MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	DECLOMYCIN	DEMECLOCYCLINE HYDROCHLORIDE	0
050261	003	TABLET;ORAL	300MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	DECLOMYCIN	DEMECLOCYCLINE HYDROCHLORIDE	0
050262	001	CAPSULE;ORAL	150MG	0	DECLOMYCIN	DEMECLOCYCLINE HYDROCHLORIDE	0
050263	002	SUSPENSION;ORAL	125MG/5ML	0	ACHROMYCIN V	TETRACYCLINE HYDROCHLORIDE	0
050266	001	OINTMENT;OPHTHALMIC	10MG/GM	0	ACHROMYCIN	TETRACYCLINE HYDROCHLORIDE	0
050268	001	SUSPENSION/DROPS;OPHTHALMIC	1%	0	ACHROMYCIN	TETRACYCLINE HYDROCHLORIDE	0
050273	002	INJECTABLE;INJECTION	250MG/VIAL	0	ACHROMYCIN	TETRACYCLINE HYDROCHLORIDE	0
050273	003	INJECTABLE;INJECTION	500MG/VIAL	0	ACHROMYCIN	TETRACYCLINE HYDROCHLORIDE	0
050276	001	INJECTABLE;INJECTION	40MG/VIAL;100MG/VIAL	0	ACHROMYCIN	PROCAINE HYDROCHLORIDE; TETRACYCLINE HYDROCHLORIDE	0
050276	003	INJECTABLE;INJECTION	40MG/VIAL;250MG/VIAL	0	ACHROMYCIN	PROCAINE HYDROCHLORIDE; TETRACYCLINE HYDROCHLORIDE	0
050278	001	CAPSULE;ORAL	500MG	1	ACHROMYCIN V	TETRACYCLINE HYDROCHLORIDE	0
050278	003	CAPSULE;ORAL	250MG	1	ACHROMYCIN V	TETRACYCLINE HYDROCHLORIDE	0
050286	001	CAPSULE;ORAL	EQ 125MG BASE	0	TERRAMYCIN	OXYTETRACYCLINE HYDROCHLORIDE	0
050286	002	CAPSULE;ORAL	EQ 250MG BASE	0	TERRAMYCIN	OXYTETRACYCLINE HYDROCHLORIDE	0
050294	001	OINTMENT;TOPICAL	10MG/GM;666 UNITS/GM;1 UNITS/GM	0	ELASE-CHLOROMYCETIN	CHLORAMPHENICOL; DESOXYRIBONUCLEASE; FIBRINOLYSIN	0
050316	001	CAPSULE;ORAL	EQ 250MG BASE	0	LINCOCIN	LINCOMYCIN HYDROCHLORIDE	0
050316	002	CAPSULE;ORAL	EQ 500MG BASE	0	LINCOCIN	LINCOMYCIN HYDROCHLORIDE	0
050317	001	INJECTABLE;INJECTION	EQ 300MG BASE/ML	1	LINCOCIN	LINCOMYCIN HYDROCHLORIDE	1
050339	001	CAPSULE; ORAL	EQ 250MG BASE	0	ALBAMYCIN	NOVOBIOCIN SODIUM	
050356	001	SUSPENSION/DROPS;OTIC	EQ 3MG BASE/ML;10MG/ML;EQ 3.3MG BASE/ML;0.5MG/ML	1	COLY-MYCIN S	COLISTIN SULFATE; HYDROCORTISONE ACETATE; NEOMYCIN SULFATE; THONZONIUM BROMIDE	1
050368	001	OINTMENT;OPHTHALMIC	0.5% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	ILOTYCIN	ERYTHROMYCIN	0
050404	001	OINTMENT;OPHTHALMIC	1%	0	AUREOMYCIN	CHLORTETRACYCLINE HYDROCHLORIDE	0
050682	001	INJECTABLE;INJECTION	0.5MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	COSMEGEN	DACTINOMYCIN	0
060006	001	TABLET;ORAL	EQ 125MG BASE	0	PEN-VEE K	PENICILLIN V POTASSIUM	0
060006	002	TABLET;ORAL	EQ 250MG BASE	0	PEN-VEE K	PENICILLIN V POTASSIUM	0
060006	003	TABLET;ORAL	EQ 500MG BASE	0	PEN-VEE K	PENICILLIN V POTASSIUM	0
060014	001	INJECTABLE;INJECTION	600,000 UNITS/ML	0	PERMAPEN	PENICILLIN G BENZATHINE	0
060074	003	INJECTABLE;INJECTION	20,000,000 UNITS/VIAL	0	PENICILLIN G POTASSIUM	PENICILLIN G POTASSIUM	0
060075	001	TABLET;ORAL	50,000 UNITS	0	PFIZERPEN G	PENICILLIN G POTASSIUM	0
060075	002	TABLET;ORAL	100,000 UNITS	0	PFIZERPEN G	PENICILLIN G POTASSIUM	0
060075	003	TABLET;ORAL	200,000 UNITS	0	PFIZERPEN G	PENICILLIN G POTASSIUM	0
060075	004	TABLET;ORAL	250,000 UNITS	0	PFIZERPEN G	PENICILLIN G POTASSIUM	0
060075	005	TABLET;ORAL	400,000 UNITS	0	PFIZERPEN G	PENICILLIN G POTASSIUM	0
060075	006	TABLET;ORAL	800,000 UNITS	0	PFIZERPEN G	PENICILLIN G POTASSIUM	0
060076	001	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	STREPTOMYCIN SULFATE	STREPTOMYCIN SULFATE	0
060076	002	INJECTABLE;INJECTION	EQ 5GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	STREPTOMYCIN SULFATE	STREPTOMYCIN SULFATE	0
060095	001	SUSPENSION;ORAL	125MG/5ML	0	TETRACYN	TETRACYCLINE HYDROCHLORIDE	0
060099	001	INJECTABLE;INJECTION	300,000 UNITS/VIAL	0	PENICILLIN G PROCAINE	PENICILLIN G PROCAINE	0
060099	002	INJECTABLE;INJECTION	1,500,000 UNITS/VIAL	0	PENICILLIN G PROCAINE	PENICILLIN G PROCAINE	0
060101	001	INJECTABLE;INJECTION	600,000 UNITS/ML	0	PENICILLIN G PROCAINE	PENICILLIN G PROCAINE	1
060101	002	INJECTABLE;INJECTION	300,000 UNITS/ML	0	PENICILLIN G PROCAINE	PENICILLIN G PROCAINE	1
060111	001	INJECTABLE;INJECTION	EQ 1GM BASE/2.5ML	0	STREPTOMYCIN SULFATE	STREPTOMYCIN SULFATE	0
060173	001	CAPSULE;ORAL	125MG	0	TETRACYCLINE HYDROCHLORIDE	TETRACYCLINE HYDROCHLORIDE	0
060173	002	CAPSULE;ORAL	250MG	0	TETRACYCLINE HYDROCHLORIDE	TETRACYCLINE HYDROCHLORIDE	0
060174	001	SUSPENSION;ORAL	125MG/5ML	0	TETRACYCLINE HYDROCHLORIDE	TETRACYCLINE HYDROCHLORIDE	0
060180	001	INJECTABLE;INJECTION	EQ 500MG BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	VANCOCIN HYDROCHLORIDE	VANCOMYCIN HYDROCHLORIDE	0
060180	002	INJECTABLE;INJECTION	EQ 1GM BASE/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	VANCOCIN HYDROCHLORIDE	VANCOMYCIN HYDROCHLORIDE	0
060285	002	INJECTABLE;INJECTION	40MG/VIAL;100MG/VIAL	0	TETRACYN	PROCAINE HYDROCHLORIDE; TETRACYCLINE HYDROCHLORIDE	0
060285	003	INJECTABLE;INJECTION	40MG/VIAL;250MG/VIAL	0	TETRACYN	PROCAINE HYDROCHLORIDE; TETRACYCLINE HYDROCHLORIDE	0
060286	001	INJECTABLE;INJECTION	300,000 UNITS/ML	0	PFIZERPEN-AS	PENICILLIN G PROCAINE	0
060286	002	INJECTABLE;INJECTION	600,000 UNITS/ML	0	PFIZERPEN-AS	PENICILLIN G PROCAINE	0
060304	001	TABLET;ORAL	500MG	0	NEOMYCIN SULFATE	NEOMYCIN SULFATE	1
060307	002	FOR SOLUTION;ORAL	200,000 UNITS/5ML	0	PENICILLIN	PENICILLIN G POTASSIUM	0
060307	003	FOR SOLUTION;ORAL	250,000 UNITS/5ML	0	PENICILLIN-2	PENICILLIN G POTASSIUM	0
060307	004	FOR SOLUTION;ORAL	400,000 UNITS/5ML	0	PENICILLIN	PENICILLIN G POTASSIUM	0
060347	001	CAPSULE;ORAL	250MG	0	PANMYCIN	TETRACYCLINE HYDROCHLORIDE	0
060359	001	TABLET;ORAL	EQ 250MG BASE	0	ERYTHROCIN STEARATE	ERYTHROMYCIN STEARATE	0
060359	002	TABLET;ORAL	EQ 125MG BASE	0	ERYTHROCIN STEARATE	ERYTHROMYCIN STEARATE	0
060359	003	TABLET;ORAL	EQ 500MG BASE	0	ERYTHROCIN STEARATE	ERYTHROMYCIN STEARATE	0
060400	001	SUSPENSION;ORAL	125MG/5ML	0	SUMYCIN	TETRACYCLINE HYDROCHLORIDE	0
060429	001	CAPSULE;ORAL	250MG	0	SUMYCIN	TETRACYCLINE HYDROCHLORIDE	0
060429	002	CAPSULE;ORAL	100MG	0	SUMYCIN	TETRACYCLINE HYDROCHLORIDE	0
060429	003	CAPSULE;ORAL	500MG	0	SUMYCIN	TETRACYCLINE HYDROCHLORIDE	0
060429	004	CAPSULE;ORAL	125MG	0	SUMYCIN	TETRACYCLINE HYDROCHLORIDE	0
060567	001	INJECTABLE;INJECTION	2%;50MG/ML	0	TERRAMYCIN	LIDOCAINE HYDROCHLORIDE; OXYTETRACYCLINE	0
060567	002	INJECTABLE;INJECTION	2%;125MG/ML	0	TERRAMYCIN	LIDOCAINE HYDROCHLORIDE; OXYTETRACYCLINE	0
060570	001	LOTION;TOPICAL	3%	0	FUNGIZONE	AMPHOTERICIN B	0
060574	001	TABLET;ORAL	500,000 UNITS	0	MYCOSTATIN	NYSTATIN	0
060577	001	TABLET;VAGINAL	100,000 UNITS	0	MYCOSTATIN	NYSTATIN	0
060578	001	POWDER;TOPICAL	100,000 UNITS/GM **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	MYCOSTATIN	NYSTATIN	0
060587	001	FOR SOLUTION;ORAL	400,000 UNITS/5ML	0	PFIZERPEN G	PENICILLIN G POTASSIUM	0
060593	001	CAPSULE;ORAL	250MG	0	SEROMYCIN	CYCLOSERINE	1
060611	001	CREAM;TOPICAL	1%;EQ 3.5MG BASE/GM	0	NEO-MEDROL ACETATE	METHYLPREDNISOLONE ACETATE; NEOMYCIN SULFATE	0
060611	002	CREAM;TOPICAL	0.25%;EQ 3.5MG BASE/GM	0	NEO-MEDROL ACETATE	METHYLPREDNISOLONE ACETATE; NEOMYCIN SULFATE	0
060647	001	OINTMENT;OPHTHALMIC	500 UNITS/GM;EQ 3.5MG BASE/GM;10,000 UNITS/GM	0	NEO-POLYCIN	BACITRACIN ZINC; NEOMYCIN SULFATE; POLYMYXIN B SULFATE	0
060700	001	CREAM;TOPICAL	0.025%;EQ 3.5MG BASE/GM	0	NEO-SYNALAR	FLUOCINOLONE ACETONIDE; NEOMYCIN SULFATE	1
060704	001	CAPSULE;ORAL	250MG	0	TETRACYCLINE HYDROCHLORIDE	TETRACYCLINE HYDROCHLORIDE	0
060704	002	CAPSULE;ORAL	500MG	0	TETRACYCLINE HYDROCHLORIDE	TETRACYCLINE HYDROCHLORIDE	0
060716	001	INJECTABLE;INJECTION	EQ 500,000 UNITS BASE/VIAL	0	POLYMYXIN B SULFATE	POLYMYXIN B SULFATE	0
060734	001	OINTMENT;OPHTHALMIC	500 UNITS/GM	0	BACIGUENT	BACITRACIN	0
060869	001	CAPSULE;ORAL	EQ 250MG BASE	0	OXYTETRACYCLINE HYDROCHLORIDE	OXYTETRACYCLINE HYDROCHLORIDE	0
